id	assigned_topic	topic_label	label
Pod_1588	231	231_bighorn_1876_bull_elk	Family-ritual_wedding
Pod_1589	1013	1013_law_jurisprudence_judicial_statutes	Family-ritual_wedding
Pod_1590	741	741_airing_adult_swim_aqua	Family-ritual_wedding
Pod_1591	2346	2346_marriages_cohabitation_marriage_heterosexuals	Family-ritual_wedding
Pod_1592	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding
Pod_1593	1520	1520_album_songs_vocals_song	Family-ritual_wedding
Pod_1594	369	369_novel_scout_rye_nonfiction	Family-ritual_wedding
Pod_1595	2292	2292_guards_defensive_guard_basketball	Family-ritual_wedding
Pod_1596	1199	1199_borscht_recipes_recipe_cuisines	Family-ritual_wedding
Pod_1597	213	213_showrunner_episode_showrunners_episodes	Family-ritual_wedding
Pod_1598	515	515_ribbons_ribbon_gallantry_medals	Family-ritual_wedding
Pod_1599	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding
Pod_1600	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding
Pod_1601	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding
Pod_1602	2205	2205_bow_actress_1932_laurels	Family-ritual_wedding
Pod_1603	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding
Pod_1604	1013	1013_law_jurisprudence_judicial_statutes	Family-ritual_wedding
Pod_1605	2188	2188_albums_album_songs_concert	Family-ritual_wedding
Pod_1606	1606	1606_ibn_folktales_tales_literature	Family-ritual_wedding
Pod_1607	1460	1460_aunt_uncle_breakfast_mammy	Family-ritual_wedding
Pod_1608	2182	2182_rebounds_warriors_curry_assists	Family-ritual_wedding
Pod_1609	415	415_deforestation_reforestation_forestry_forests	Family-ritual_wedding
Pod_1610	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding
Pod_1611	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding
Pod_1612	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding
Pod_1613	2258	2258_orbits_solutions_bodies_mathematical	Family-ritual_wedding
Pod_1614	107	107_anthrax_slayer_thrash_bands	Family-ritual_wedding
Pod_1615	928	928_parks_park_attractions_studios	Family-ritual_wedding
Pod_1616	1877	1877_zombie_walkers_zombies_walking	Family-ritual_wedding
Pod_1624	551	551_dances_dance_dancers_traditional	Calendar-ritual_spring
Pod_1625	441	441_woman_wonder_goddess_feminist	Calendar-ritual_winter
Pod_1626	290	290_daft_punk_techno_toured	Calendar-ritual_winter
Pod_1627	1446	1446_happiness_wellbeing_unhappiness_happier	Calendar-ritual_winter
Pod_1628	2358	2358_composers_orchestra_composer_orchestras	Calendar-ritual_winter
Pod_1629	335	335_trilogy_remastered_gods_editions	Calendar-ritual_winter
Pod_1630	2129	2129_fish_cannibalism_tortured_murders	Calendar-ritual_winter
Pod_1631	1520	1520_album_songs_vocals_song	Calendar-ritual_winter
Pod_1632	1528	1528_halo_chief_343_master	Calendar-ritual_winter
Pod_1633	2159	2159_crops_agriculture_agricultural_maize	Calendar-ritual_winter
Pod_1634	2172	2172_home_sequels_sequel_screenplays	Calendar-ritual_winter
Pod_1635	335	335_trilogy_remastered_gods_editions	Calendar-ritual_winter
Pod_1636	255	255_princess_duchess_prince_countess	Calendar-ritual_winter
Pod_1637	1813	1813_honeys_honey_honeydew_bees	Calendar-ritual_winter
Pod_1638	520	520_spice_concert_girls_spicy	Calendar-ritual_spring
Pod_1639	2182	2182_rebounds_warriors_curry_assists	Family-ritual_wedding
Pod_1640	134	134_angels_archangels_archangel_angelic	Calendar-ritual_winter
Pod_1641	134	134_angels_archangels_archangel_angelic	Calendar-ritual_winter
Pod_1642	507	507_eagle_eagles_vultures_hawk	Calendar-ritual_winter
Pod_1643	507	507_eagle_eagles_vultures_hawk	Calendar-ritual_winter
Vol_16	1448	1448_airplay_tv_apple_televisions	Calendar-ritual_spring
Vol_17	1770	1770_bugs_insects_insecticides_pest	Calendar-ritual_spring
Vol_19	646	646_boots_sequels_sequel_premiered	Calendar-ritual_spring
Vol_20	426	426_stooge_moe_curly_comedies	Calendar-ritual_spring
Vol_21	1100	1100_hill_silent_sequel_remake	Calendar-ritual_spring
Vol_22	506	506_soprano_mafia_joey_carmine	Calendar-ritual_spring
Vol_50	335	335_trilogy_remastered_gods_editions	Family-ritual_wedding
Vol_51	2074	2074_newscast_reporter_primetime_anchor	Family-ritual_wedding
Vol_52	1887	1887_bake_baking_bakery_bakeries	Family-ritual_wedding
Vol_53	1338	1338_eggs_egg_yolks_yolk	Family-ritual_wedding
Vol_54	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding
Vol_55	1769	1769_brave_browser_browsers_chrome	Family-ritual_wedding
Vol_56	1408	1408_celebrations_festival_celebrated_festivities	Family-ritual_wedding
Vol_57	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding
Vol_58	150	150_waters_concert_tour_pink	Family-ritual_wedding
Vol_59	213	213_showrunner_episode_showrunners_episodes	Family-ritual_wedding
Vol_60	1790	1790_cents_coins_monetary_shillings	Family-ritual_wedding
Vol_61	1516	1516_microwaves_microwave_oven_ovens	Family-ritual_wedding
Vol_62	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding
Vol_63	2090	2090_rose_autobiography_quotes_writing	Family-ritual_wedding
Vol_64	2090	2090_rose_autobiography_quotes_writing	Family-ritual_wedding
Vol_65	1353	1353_cherry_blossom_cherries_blossoms	Family-ritual_wedding
Vol_66	1629	1629_payments_bank_payment_prepaid	Family-ritual_wedding
Vol_67	2322	2322_moon_drummer_drums_drummers	Family-ritual_wedding
Vol_68	441	441_woman_wonder_goddess_feminist	Family-ritual_wedding
Vol_69	470	470_comedian_comedians_sitcom_sitcoms	Family-ritual_wedding
Vol_70	1453	1453_campaigned_politician_governor_long	Family-ritual_wedding
Vol_71	1446	1446_happiness_wellbeing_unhappiness_happier	Family-ritual_wedding
Vol_72	274	274_bee_sang_singer_songwriter	Family-ritual_wedding
Vol_73	1243	1243_heterochromia_pigmentation_pigment_pigments	Family-ritual_wedding
Vol_74	238	238_protesting_activism_protests_protest	Family-ritual_wedding
Vol_75	1328	1328_tectonics_tectonic_mantle_crust	Family-ritual_wedding
Vol_76	2034	2034_marvel_superhero_comics_valkyrie	Family-ritual_wedding
Vol_77	1937	1937_golf_golfer_golfers_handicaps	Family-ritual_wedding
Vol_78	1243	1243_heterochromia_pigmentation_pigment_pigments	Family-ritual_wedding
Vol_79	186	186_visual_studios_animation_filming	Family-ritual_wedding
Vol_80	719	719_skating_skaters_skater_skate	Family-ritual_wedding
Vol_81	1131	1131_1451_pasha_1477_1476	Family-ritual_wedding
Vol_82	299	299_numerals_numeral_numbers_numerology	Family-ritual_wedding
Vol_83	574	574_impeachment_testified_indictment_prosecutor	Family-ritual_wedding
Vol_84	2322	2322_moon_drummer_drums_drummers	Family-ritual_wedding
Vol_85	1550	1550_dew_cola_flavors_soda	Family-ritual_wedding
Vol_87	1813	1813_honeys_honey_honeydew_bees	Family-ritual_wedding
Vol_88	1863	1863_rap_rock_album_band	Family-ritual_wedding
Vol_89	1132	1132_burning_burners_organizers_attendees	Family-ritual_wedding
Vol_90	956	956_patients_inpatients_physicians_physician	Family-ritual_wedding
Vol_91	2209	2209_midnight_noon_midday_clock	Family-ritual_wedding
Vol_116	1755	1755_loaf_meat_duet_duets	Family-ritual_wedding
Vol_117	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding
Vol_118	1756	1756_horse_horses_cavalry_rode	Calendar-ritual_winter
