item_id,Filename
Pod_885,Vinnytsia_Winter_113_Ya v rizhechku
Pod_886,Vinnytsia_Winter_114_Shchedrivochka dobrivochka
Pod_887,Vinnytsia_Winter_115_Petrivochka
Pod_888,Vinnytsia_Winter_116_Oi uchora
Pod_889,Vinnytsia_Winter_116v_Oi uchora
Pod_890,Vinnytsia_Winter_117_Oi uchora
Pod_891,Vinnytsia_Winter_118_Oi uchora
Pod_892,Vinnytsia_Winter_119_Nasha Malanka
Pod_893,"Vinnytsia_Winter_120_Oi pasla, pasla"
Pod_894,Vinnytsia_Winter_121_Nasha Malanka
Pod_895,Vinnytsia_Winter_122_Melanka khodyla
Pod_896,Vinnytsia_Winter_123_Oi na richtsi
Pod_897,Vinnytsia_Winter_124_Oi vmer Savka
Pod_898,Vinnytsia_Winter_125_Oi na richtsi
Pod_899,Vinnytsia_Winter_126_Dobryi vechir
Pod_900,"Vinnytsia_Winter_127_Oi vypyite, kumtsiu"
Pod_901,Vinnytsia_Winter_128_Shob takyi buv bahatyi
Pod_902,Vinnytsia_Winter_129_Nasha kukharochka
Pod_904,Vinnytsia_Winter_131_Na kolodku ishla
Pod_905,Vinnytsia_Winter_132_Bula ya na kolodtsi
Pod_906,"Vinnytsia_Winter_133_Kolodiiu, Kolodiiu"
Pod_907,"Vinnytsia_Winter_134_Oi kolodko, kolodko"
Pod_908,"Vinnytsia_Winter_135_Oi kolodka, kolodka"
Pod_909,"Vinnytsia_Winter_136_Maslianaia, vorotysia"
Pod_910,"Vinnytsia_137v_Hei, hei, vesna krasna"
Pod_911,"Vinnytsia_137_Hei, hei, vesna krasna"
Pod_912,Vinnytsia_138_Vesno nasha krasna
Pod_913,"Vinnytsia_139v_A my pole vyorem, vyorem"
Pod_914,"Vinnytsia_139_A my pole vyorem, vyorem"
Pod_915,Vinnytsia_140_A my konei
Pod_916,Vinnytsia_141_A my proso
Pod_917,Vinnytsia_142_A my horod
Pod_918,Vinnytsia_143_A my proso
Pod_919,Vinnytsia_144_Oi dubova
Pod_920,Vinnytsia_145v_Verbovaia
Pod_921,Vinnytsia_145_Verbovaia
Pod_922,Vinnytsia_146v_Verbovaia doshchechka
Pod_923,Vinnytsia_146_Verbovaia doshchechka
Pod_926,Vinnytsia_148_Yikhav Roman
Pod_927,Vinnytsia_149_Yikhav Roman cherez lan
Pod_928,"Vinnytsia_150_Pokotiu ya doloto, doloto"
Pod_929,Vinnytsia_151_Oi choho ty ne huliaiesh
Pod_930,Vinnytsia_152_Khodyt kachur
Pod_931,"Vinnytsia_153_Oi khode tsarevych, blukaie"
Pod_932,Vinnytsia_154_Yako v ohrudechku
Pod_933,Vinnytsia_155_Zelenaia ruta
Pod_934,"Vinnytsia_156_Oi vyisia, horoshku"
Pod_935,"Vinnytsia_157_Volodar, volodar"
Pod_936,"Vinnytsia_158_Vorotar, vorotarochku"
Pod_937,"Vinnytsia_159_Volodar, Volodar"
Pod_938,"Vinnytsia_160_Ta pomahai bi, Zhelman"
Pod_939,"Vinnytsia_161v_Na dzin dobryi, Zhelman"
Pod_941,"Vinnytsia_162_Plyvai, plyvai, bilozorchyku"
Pod_942,"Vinnytsia_163v1_Syvyi, bilyi bilohaichyku"
Pod_943,"Vinnytsia_163v_Syvyi, bilyi bilohaichyku"
Pod_944,"Vinnytsia_163_Syvyi, bilyi bilohaichyku"
Pod_945,"Vinnytsia_164_Zaichyku, zaichyku"
Pod_946,"Vinnytsia_165_Zaichyku, zaichyku"
Pod_947,"Vinnytsia_166_Zaichyku, zaichyku"
Pod_948,Vinnytsia_167v_A v horodi hrechka protsvitaie
Pod_949,Vinnytsia_167_A v horodi hrechka protsvitaie
Pod_950,Vinnytsia_168_A v nashoi perepilky
Pod_951,Vinnytsia_169_A v nashoi perepilonky
Pod_952,"Vinnytsia_170v_Horobchyku, spadku, spadku"
Pod_953,"Vinnytsia_170_Horobchyku, spadku, spadku"
Pod_954,Vinnytsia_171_Horobchyku
Pod_955,Vinnytsia_172v_Chyzhyku ta horobchyku
Pod_956,Vinnytsia_172_Chyzhyku ta horobchyku
Pod_957,Vinnytsia_173v_Khodyt zhuchok po zhuchyni
Pod_958,Vinnytsia_173_Khodyt zhuchok po zhuchyni
Pod_959,Vinnytsia_174_Oi khodyt zhuk po bolotu
Pod_960,Vinnytsia_175_A v nashoho zhucheniaty
Pod_961,"Vinnytsia_176_Oi ty, stare kizlo"
Pod_962,"Vinnytsia_177_Bazia kazhe Be, be"
Pod_963,Vinnytsia_178_Viazaly konopli
Pod_964,Vinnytsia_179_Oi na hori khatka
Pod_965,"Vinnytsia_180_Ta y pora, divky, siiat lon"
Pod_966,"Vinnytsia_181_Siiu, viiu"
Pod_967,"Vinnytsia_182_Siiu, viiu"
Pod_968,Vinnytsia_183_Na nashii vulytsi
Pod_969,Vinnytsia_184_Tam v dolyni
Pod_970,"Vinnytsia_185_Oi vy, haly, halochky"
Pod_971,"Vinnytsia_186_Oi Yahil, Yahilochka"
Pod_972,Vinnytsia_187_Yahil-Yahilochka
Pod_973,Vinnytsia_188_Des tut bula
Pod_974,Vinnytsia_189_Yak vinchavsia
Pod_975,"Vinnytsia_190v_Vasyl, Vasyl"
Pod_976,"Vinnytsia_190_Vasyl, Vasyl"
Pod_977,"Vinnytsia_191v_Vasyl, Vasyl"
Pod_978,"Vinnytsia_191_Vasyl, Vasyl"
Pod_979,"Vinnytsia_192v_Oi yak, tak"
Pod_980,"Vinnytsia_192_Oi yak, tak"
Pod_981,"Vinnytsia_193_Otak, tak"
Pod_982,"Vinnytsia_194_Oi yak, yak"
Pod_983,Vinnytsia_195_De zh podila
Pod_984,"Vinnytsia_196_Oi khozhu ya, khozhu"
Pod_985,Vinnytsia_197_Oi na den dobryi
Pod_986,Vinnytsia_198v_Bidna moia ta holovochko
Pod_987,Vinnytsia_198_Bidna moia ta holovochko
Pod_988,"Vinnytsia_199v1_Sam khodiu, sam"
Pod_989,"Vinnytsia_199v_Sam khodiu, sam"
Pod_990,"Vinnytsia_199_Sam khodiu, sam"
Pod_991,Vinnytsia_200_Chy bachyly
Pod_992,"Vinnytsia_201v_Oi zhono moia, zhononko"
Pod_993,"Vinnytsia_201_Oi zhono moia, zhononko"
Pod_994,"Vinnytsia_202_Oi staryi, staryi"
Pod_995,Vinnytsia_203_Oi khmarytsia
Pod_996,Vinnytsia_204_Kotylasia kuba
Pod_997,Vinnytsia_205_A dovhoi lozy
Pod_998,"Vinnytsia_206_Oi dovhoi lozy, lozy"
Pod_999,Vinnytsia_207_Oi skakaly dyki kozy
Pod_1000,Vinnytsia_208_Ya dovhoi lozy
Pod_1001,Vinnytsia_209_A dovhoi lozy
Pod_1002,Vinnytsia_210_A dovhoi lozy
Pod_1003,Vinnytsia_211_Oi v dovhoi lozy
Pod_1004,"Vinnytsia_212_Oi vyitysia, ohirochky"
Pod_1005,"Vinnytsia_213_Oi vyitesia, ohyrochky"
Pod_1006,Vinnytsia_214v_Zelenii ohirochky
Pod_1007,Vinnytsia_214_Zelenii ohirochky
Pod_1008,"Vinnytsia_215_Anu, anu, divky"
Pod_1009,"Vinnytsia_216_Oi vyitesia, ohirochki"
Pod_1010,"Vinnytsia_217_Hei, dumai, dumai"
Pod_1011,"Vinnytsia_218_Ohirky, zhovtiaky"
Pod_1012,Vinnytsia_219_A Shum khodyt
Pod_1013,Vinnytsia_220_A shum khodyt
Pod_1014,"Vinnytsia_221_Shum, shum po dibrovi"
Pod_1015,"Vinnytsia_222_Anu, anu, dievki"
Pod_1016,"Vinnytsia_223_Hei, numo, numo"
Pod_1017,"Vinnytsia_224_Hei, numo, numo"
Pod_1018,"Vinnytsia_225_spring_Oi shchip, shchip"
Pod_1019,Vinnytsia_226_A v kryvoho tantsia
Pod_1020,Vinnytsia_227_A u kryvoho tantsia
Pod_1021,Vinnytsia_228_Oi v kryvoho tantsia
Pod_1022,Vinnytsia_229_Ya kryvoho tantsiu
Pod_1023,Vinnytsia_230v_A kryvoho tantsia
Pod_1024,Vinnytsia_230_A kryvoho tantsia
Pod_1025,Vinnytsia_231_A v kryvoho tantsiu
Pod_1026,"Vinnytsia_232v_A kryvoho tantsia, tantsia"
Pod_1027,"Vinnytsia_232_A kryvoho tantsia, tantsia"
Pod_1028,Vinnytsia_233_A v kryvoho tantsia
Pod_1029,Vinnytsia_234v_A kryvoho tantsia
Pod_1030,Vinnytsia_234_A kryvoho tantsia
Pod_1031,Vinnytsia_235_My kryvoho tantsiuvatymo
Pod_1032,Vinnytsia_236_A kryvoho tantsia
Pod_1033,"Vinnytsia_237_Ty, vulytse, ty shyrokaia"
Pod_1034,"Vinnytsia_238_Ty, vulytsia, ty vuzenkaia"
Pod_1035,Vinnytsia_239_Ya ty vulytse shyrokaia
Pod_1036,"Vinnytsia_240v_Ty, dolyna, ty shyrokaia"
Pod_1037,"Vinnytsia_240_Ty, dolyna, ty shyrokaia"
Pod_1038,Vinnytsia_241_A vulytsia ta shyrokaia
Pod_1039,"Vinnytsia_242_Ty, vulytsia, ty shyrokaia"
Pod_1040,"Vinnytsia_243_Krokoveie koleso, koleso"
Pod_1041,"Vinnytsia_244_Verboveie koleso, koleso"
Pod_1042,Vinnytsia_245_Oi na richtsi
Pod_1043,Vinnytsia_246_Oi na stavu ta y na doshchechtsi
Pod_1044,Vinnytsia_247_Cherez richku ta y na kladochtsi
Pod_1045,"Vinnytsia_248_Tam na richtsi, tam na doshchechtsi"
Pod_1046,Vinnytsia_249_Rozlylysia vody
Pod_1047,Vinnytsia_250_Rozillialysia vody
Pod_1048,Vinnytsia_251_Rozlialysia vody
Pod_1049,Vinnytsia_252_Yak briaznuly kliuchi
Pod_1050,Vinnytsia_253_Oi tam na vyhoni
Pod_1051,Vinnytsia_254_Tam na Honcharivtsi
Pod_1052,"Vinnytsia_255_Oriu ya, oriu ya"
Pod_1053,Vinnytsia_256_Oi u poli
Pod_1054,"Vinnytsia_257_Oi skochu, pereskochu"
Pod_1055,Vinnytsia_258_Harnyi barvinok na vinok
Pod_1056,"Vinnytsia_259_Na dzvinytsi khrest, khrest"
Pod_1057,Vinnytsia_260v_Oi letila pava
Pod_1058,Vinnytsia_260_Oi letila pava
Pod_1059,Vinnytsia_261_Husy-kachata
Pod_1060,Vinnytsia_262_Husy-kachata
Pod_1061,Vinnytsia_263_Ой у вишньовім садочку
Pod_1062,Vinnytsia_264_Na vyhoni husiata
Pod_1063,Vinnytsia_265_Oi poidu ya yu sadok
Pod_1064,Vinnytsia_266_Oi na hori tserkovtsia
Pod_1065,Vinnytsia_267_V vyshnevomu sadochku
Pod_1066,Vinnytsia_268_V vyshnevomu sadochku
Pod_1067,Vinnytsia_269_Oi vid toho ta y Semena
Pod_1068,"Vinnytsia_270_Oi ziidy, misiatsiu"
Pod_1069,Vinnytsia_271v_Kotyvsia horshchyk
Pod_1070,Vinnytsia_271_Kotyvsia horshchyk
Pod_1071,Vinnytsia_272_Kotyvsia horshchyk
Pod_1072,"Vinnytsia_273_Oi za dubi, divchata, za duby"
Pod_1073,Vinnytsia_274_A vzhe vesna
Pod_1074,"Vinnytsia_275_Chy dyvo, chy ne dyvo"
Pod_1075,Vinnytsia_276_Cherez hrebliu
Pod_1076,Vinnytsia_277_Oi nakladu vohnyk
Pod_1078,Vinnytsia_279_Oi po hori
Pod_1079,Vinnytsia_280_Oi Leventar
Pod_1080,Vinnytsia_281_Olevenko
Pod_1081,Vinnytsia_282_A Leventur
Pod_1082,Vinnytsia_283_Na horodi
Pod_1083,"Vinnytsia_284_Rano, rano"
Pod_1084,Vinnytsia_285_Oi letila strela
Pod_1085,"Vinnytsia_286_Ty, zelenyi kudriavche"
Pod_1086,Vinnytsia_287v_Oi khvalylasia
Pod_1087,Vinnytsia_287_Oi khvalylasia
Pod_1088,Vinnytsia_288v_Khvalylasia topolia
Pod_1089,Vinnytsia_288_Khvalylasia topolia
Pod_1090,Vinnytsia_289_Mala Hanochka
Pod_1091,"Vinnytsia_290_Oi na hori, na vysokii"
Pod_1092,Vinnytsia_291_Kolo mlyna kalyna
Pod_1093,Vinnytsia_292_Kolo mlyna kalyna
Pod_1094,Vinnytsia_293_Kolo mlyna kalyna
Pod_1095,Vinnytsia_296_Cherez nashe selo
Pod_1096,Vinnytsia_297_Oi za nashym sadom
Pod_1097,"Vinnytsia_298v_Na Ivana, na Kupaila"
Pod_1098,"Vinnytsia_298_Na Ivana, na Kupaila"
Pod_1099,Vinnytsia_299_Cherez nashi sela
Pod_1100,Vinnytsia_300_Za nashym horodom
Pod_1101,Vinnytsia_301_Oi za nashym sadom
Pod_1102,Vinnytsia_302_Cherez nashe selo
Pod_1103,Vinnytsia_303_Cherez nashe selo
Pod_1104,"Vinnytsia_304_Oi za sadom, sadom"
Pod_1105,Vinnytsia_305_Pokladu ya kladku
Pod_1106,Vinnytsia_306_Pokladu ya kladku
Pod_1107,Vinnytsia_307_Cherez Dunaiochok
Pod_1108,Vinnytsia_308_Perykladu kladochku
Pod_1109,"Vinnytsia_309v_Ne stii, verbonko, rozvyisia"
Pod_1110,"Vinnytsia_309_Ne stii, verbonko, rozvyisia"
Pod_1111,"Vinnytsia_310_Chas tobi, verbo, rozvytysia"
Pod_1112,Vinnytsia_311_Oi na hori pid hrechkoiu
Pod_1113,"Vinnytsia_312_Oi skache zhabka luhom, luhom"
Pod_1114,"Vinnytsia_313_Oi za horodom, za hrechkoiu"
Pod_1115,Vinnytsia_314_Oi u horodi
Pod_1116,"Vinnytsia_315_Oi ty, Mykolo"
Pod_1117,Vinnytsia_316_Oi u Maliara
Pod_1118,"Vinnytsia_317_Oi za horodom lypukh, lypukh"
Pod_1119,"Vinnytsia_318_Oi za horodom lypukh, lypukh"
Pod_1121,Vinnytsia_320_Nashe kupailo v try hilliaky
Pod_1122,Vinnytsia_321_Oi nashi khloptsi nedbailytsi
Pod_1123,Vinnytsia_322_A nashy khloptsi nedbailytsi
Pod_1124,Vinnytsia_323_A nashi khloptsi-nedbailytsi
Pod_1125,"Vinnytsia_324_A nash Ivanko z verbi, z verbi"
Pod_1126,"Vinnytsia_325_Oi nashi khloptsi striltsi, striltsi"
Pod_1127,"Vinnytsia_326_Letily husy radom, radom"
Pod_1128,"Vinnytsia_327v_Oi na Ivana, na Kupaila"
Pod_1129,"Vinnytsia_327_Oi na Ivana, na Kupaila"
Pod_1130,"Vinnytsia_328v_Oi na Ivana, na Kupaila"
Pod_1131,"Vinnytsia_328_Oi na Ivana, na Kupaila"
Pod_1132,"Vinnytsia_329_Oi na Petra, na Ivana"
Pod_1133,"Vinnytsia_330_Oi na Yivana, na Kupaila"
Pod_1134,Vinnytsia_331_Oi na horodi kupanochka
Pod_1135,"Vinnytsia_332_Oi na Kupaila, na Ivana"
Pod_1136,Vinnytsia_333_Kotyvsia horshchyk
Pod_1137,"Vinnytsia_334_Oi na Ivana, na Kupaila"
Pod_1138,"Vinnytsia_335v_Na Kupaila, na Ivana"
Pod_1139,"Vinnytsia_335_Na Kupaila, na Ivana"
Pod_1140,Vinnytsia_336_Oi u Lylakh doshchik ide
Pod_1141,"Vinnytsia_337_Oi za horodom shafran, shafran"
Pod_1142,"Vinnytsia_338_Oi ty, Halyno, oi ty, oi ty"
Pod_1143,Vinnytsia_339_A v zelenomu machku
Pod_1144,Vinnytsia_340_Oi na lotokakh voda teche
Pod_1145,Vinnytsia_341_Oi na vulytsi dudka hraie
Pod_1146,Vinnytsia_342_Pryletiv shuliak iz vulytsi
Pod_1147,"Vinnytsia_343_Oi luhom, luhom, luzhynoiu"
Pod_1148,"Vinnytsia_344_Oi lisom, lisom, dolynoiu"
Pod_1149,"Vinnytsia_345_Oi lisom, lisom, selom, selom"
Pod_1150,Vinnytsia_346_[Khytki] buly ti vorota ta y upaly
Pod_1151,Vinnytsia_347_Oi vyrosla topolia krai polia
Pod_1152,Vinnytsia_348_Na Kupaila
Pod_1153,"Vinnytsia_349_Siaiala zironka, siaiala"
Pod_1154,Vinnytsia_350_V poli rutochka ziviala
Pod_1155,"Vinnytsia_351_Oi uhoru, sonechko, uhoru"
Pod_1156,"Vinnytsia_352_Stoiav, stoiav vynohrad ta y zatsviv"
Pod_1157,"Vinnytsia_353_Stoiav, stoiav vynohrad ta y zatsviv"
Pod_1158,Vinnytsia_354_Oi khodyla Hanusia po poliu
Pod_1159,Vinnytsia_355_Oi khodyla divchynonka po poliu
Pod_1160,Vinnytsia_356_Za horodom pshenychenka zelenenka
Pod_1161,Vinnytsia_357_Oi khodyla ta Hania po poliu
Pod_1162,Vinnytsia_358_Oi khodyla ta Hanunia po poliu
Pod_1163,Vinnytsia_359v_Oi khodyla divchyna po poliu
Pod_1164,Vinnytsia_359_Oi khodyla divchyna po poliu
Pod_1165,Vinnytsia_360_Oi khodyla Hannusia po poliu
Pod_1166,Vinnytsia_361_Oi khodyla divchynonka po poliu
Pod_1167,Vinnytsia_362_Oi khodyla ta Marusia po poliu
Pod_1168,Vinnytsia_363_Oi khodyla divchynonka popid hai
Pod_1169,Vinnytsia_364_(I)a letila utochka ta y sila
Pod_1170,Vinnytsia_365_U lisku na klenku
Pod_1171,Vinnytsia_366_Oi u lisochku na dubku
Pod_1172,"Vinnytsia_367_Oi v lisku, v lisku na dubku"
Pod_1173,"Vinnytsia_368_Oi u lisi, yu lisochku na dubochku"
Pod_1174,"Vinnytsia_369_Oi u lisi, u lisochku na dubochku"
Pod_1175,"Vinnytsia_370_Oi u lisi, u lisochku y na dubochku"
Pod_1176,Vinnytsia_371_Ya vzhe nasha petrivonka mynaie
Pod_1177,"Vinnytsia_372v_Petra, Ivana mynaie"
Pod_1178,"Vinnytsia_372_Petra, Ivana mynaie"
Pod_1179,"Vinnytsia_373v_Oi Petre, Petre, Yivane"
Pod_1180,"Vinnytsia_373_Oi Petre, Petre, Yivane"
Pod_1181,Vinnytsia_374_A vzhe nasha petrivochka minaie
Pod_1182,"Vinnytsia_375v_Oi ty, Petryk, Ivane"
Pod_1183,"Vinnytsia_375_Oi ty, Petryk, Ivane"
Pod_1184,"Vinnytsia_376_Oi Petre, Petre, Ivane"
Pod_1185,"Vinnytsia_377_Oi Petre, Petre, Ivane"
Pod_1186,Vinnytsia_378_Pokochu ya viderechko v dolynu
Pod_1187,Vinnytsia_379_Pokotiu ya viderechko na dolynu
Pod_1188,Vinnytsia_380_Skosheno v kopytsi vse sino
Pod_1189,Vinnytsia_381_Stoiala topolia krai polia
Pod_1190,Vinnytsia_382_Oi sydila ta Halia pid vintsem
Pod_1191,"Vinnytsia_383_Oi na hori lon, lon"
Pod_1192,Vinnytsia_384_Oi na hori viter viie
Pod_1193,"Vinnytsia_385_Ty, Fedosiu, harna ta bila"
Pod_1194,Vinnytsia_386_A vzhe sontse nad lypkoiu
Pod_1195,Vinnytsia_387_A vzhe sontse za horoiu
Pod_1196,Vinnytsia_388_Nasha pania vyshna
Pod_1197,Vinnytsia_389_Oi litala chorna halka po poliu
Pod_1198,"Vinnytsia_390_Oi misiatsiu, misiatsiu"
Pod_1199,Vinnytsia_391_Oi nasha pani pyshna
Pod_1200,Vinnytsia_392_Ye kohut bilokrylyi
Pod_1201,Vinnytsia_393_Kotyvsia vinok z lanu
Pod_1202,Vinnytsia_394_Kotyvsia vinok z lanu
Pod_1203,Vinnytsia_395_Kotyvsia vinok z lanu
Pod_1204,Vinnytsia_396_Kotyvsia vinok z lanu
Pod_1205,Vinnytsia_397_Kotyvsia vinochok z polia
Pod_1206,Vinnytsia_398_Kotyvsia vinok z lanu
Pod_1207,Vinnytsia_399_Kotyvsia vinok z lanu
Pod_1208,Vinnytsia_400_Kotyvsia vinok z lanu
Pod_1209,Vinnytsia_401_U poli ozhynochky
Pod_1210,Vinnytsia_402_Yahody-ozhynochky
Pod_1211,Vinnytsia_403v_(I)a v poli zazhynochky
Pod_1212,Vinnytsia_403_(I)a v poli zazhynochky
Pod_1213,"Vinnytsia_404_Obzhynky, holovo, obzhynky"
Pod_1214,"Vinnytsia_405v_Obzhynki, panochku, (h)obzhynki"
Pod_1215,"Vinnytsia_405_Obzhynki, panochku, (h)obzhynki"
Pod_1216,"Vinnytsia_406_Obzhynky, panochku, obzhynky"
Pod_1217,"Vinnytsia_407_(h)Obzhynky, holovo, (h)obzhynky"
Pod_1218,Vinnytsia_408_A v nashoho holovy zhovtyi pas
Pod_1219,Vinnytsia_409_A nash holova molodenkyi
Pod_1220,"Vinnytsia_410_A ty kazav, holovo, shchob my hulialy"
Pod_1221,Vinnytsia_411_Holova v nas molodyi
Pod_1222,Vinnytsia_412_Nash khaziain molodenkii
Pod_1223,Vinnytsia_413_Holova molodenkii
Pod_1224,Vinnytsia_414_Oi poslala Vanku maty
Pod_1225,Vinnytsia_415_Vizmu ya serpyka novoho
Pod_1226,kmeln_Winter_100_Na dobryi vecher
Pod_1227,kmeln_Winter_101_Oi dobryi vechir
Pod_1228,kmeln_Winter_102_Pane hospodariu
Pod_1229,"kmeln_Winter_104_Na dobryden, liudy"
Pod_1231,kmeln_Winter_107_Nad vertepom zirnytsia
Pod_1232,kmeln_Winter_109_Po vsomu sviti
Pod_1233,kmeln_Winter_110_Po vsomu sviti
Pod_1234,kmeln_Winter_114_Narodyvsia Isus Khrystos
Pod_1235,"kmeln_Winter_115_Hen, vysoko v temnim nebi"
Pod_1236,kmeln_Winter_116_Nova radist stala
Pod_1237,kmeln_Winter_118_Novaia Radist
Pod_1238,"kmeln_Winter_121_Oi na richci, na Ordantsi"
Pod_1239,kmeln_Winter_123_U horodi Vyfleyemi
Pod_1240,kmeln_Winter_125_Pishla Bozha maty
Pod_1241,kmeln_Winter_127_Oi tam na hori
Pod_1243,"kmeln_Winter_130_Nauchi mene, Hospodi, slavit Tiebia (Psalom)"
Pod_1244,kmeln_Winter_131_Izhe kheruvymy tainoorazuiushche
Pod_1245,kmeln_Winter_132_Ta y shandryi vechir
Pod_1246,kmeln_Winter_133v1_Nasha Malanka
Pod_1247,kmeln_Winter_133_Nasha Malanka
Pod_1248,kmeln_Winter_134_Shandryi vechir
Pod_1250,kmeln_Winter_136_Nasha Malania
Pod_1251,kmeln_Winter_137_Nasha Haliunia
Pod_1252,kmeln_Winter_139_Oi shchedryi vechir
Pod_1253,kmeln_Winter_140_Nasha Malania
Pod_1254,kmeln_Winter_142_Malaia nichka
Pod_1255,kmeln_Winter_143_Pustit do khaty
Pod_1256,kmeln_Winter_144_Pustit do khaty
Pod_1257,kmeln_Winter_145_Pustit kozuniu
Pod_1258,"kmeln_Winter_146_Oi pliashu, pliashu"
Pod_1259,kmeln_Winter_147_Dykaia koza
Pod_1260,"kmeln_Winter_148_Hei, hei, pane hospodaru"
Pod_1261,"kmeln_Winter_150_Ya na tebe, Kolodiiu"
Pod_1262,"kmeln_Winter_151_Ya na tebe, Kolodiiu"
Pod_1263,kmeln_Winter_152_I ruchenka triasesia
Pod_1264,"kmeln_Winter_153_Oi vypyi, vypyi"
Pod_1265,kmeln_Winter_37_Shchedryi vechir
Pod_1266,"kmeln_Winter_38_Shchedryk, shchedryk"
Pod_1267,kmeln_Winter_41_Shchedry shchedry
Pod_1268,kmeln_Winter_43_Shchedryi vechir
Pod_1269,kmeln_Winter_44_Shchedryi vechir
Pod_1270,"kmeln_Winter_45_Chy doma, doma"
Pod_1271,kmeln_Winter_50_Pan hospodaru
Pod_1272,kmeln_Winter_52_Oi za horoiu
Pod_1273,kmeln_Winter_53_Za horoiu
Pod_1275,kmeln_Winter_55_Oi za horoiu
Pod_1276,kmeln_Winter_56_Oi mistechko
Pod_1277,kmeln_Winter_57_Shchedryi vechir
Pod_1278,kmeln_Winter_58_Oi na richtsi
Pod_1279,kmeln_Winter_61_Oi u horodenku
Pod_1281,kmeln_Winter_63_Poikhav mylyi
Pod_1282,kmeln_Winter_64_Oi khvalylasia
Pod_1283,kmeln_Winter_65_Khodyt-pokhodyt
Pod_1284,kmeln_Winter_66_Pane hospodaru
Pod_1285,kmeln_Winter_67_Hoi dai Bozhe
Pod_1286,kmeln_Winter_68_Dobryi vechir tobi
Pod_1287,kmeln_Winter_69_Dobryi vechir tobi
Pod_1288,"kmeln_Winter_71_Oi rano, rano"
Pod_1289,"kmeln_Winter_72_Oi rano, rano"
Pod_1290,"kmeln_Winter_73_Oi v lisku, v lisku"
Pod_1291,kmeln_Winter_74_Pid dibrovoiu
Pod_1292,kmeln_Winter_75_A na tomu dvori
Pod_1293,"kmeln_Winter_78_Oi v poli, v poli"
Pod_1294,kmeln_Winter_80_Pirviioiu
Pod_1295,kmeln_Winter_81_Pishchov nash Oles
Pod_1296,kmeln_Winter_82_Brynila kosa
Pod_1297,kmeln_Winter_84_Oi ye v Haliusi
Pod_1298,kmeln_Winter_85_Pid yablonkoiu
Pod_1299,kmeln_Winter_86_Plyla Svitlanka
Pod_1300,kmeln_Winter_87_Oi na horontsi
Pod_1301,kmeln_Winter_88_Dvi zozulenky
Pod_1302,kmeln_Winter_90_Oi yasna yasna
Pod_1303,kmeln_Winter_92v1_Oi yasna krasna
Pod_1304,kmeln_Winter_92_Oi yasna krasna
Pod_1305,"kmeln_Winter_95_Oi dai, Bozhe"
Pod_1306,"kmeln_Winter_96_U poli, poli"
Pod_1307,kmeln_Winter_97_Bula v batechka
Pod_1308,kmeln_Winter_99_Na dobryi vam vecher
Pod_1309,Vinnytsia_Winter_100_Oi na Rizdvo Khrystovoie
Pod_1310,Vinnytsia_Winter_102_Pane hospodaru
Pod_1311,Vinnytsia_Winter_103_U Vefliiemi
Pod_1312,Vinnytsia_Winter_104_V Bozhim Rusalymi
Pod_1313,Vinnytsia_Winter_105_Ziishla zirka chudna
Pod_1314,Vinnytsia_Winter_106_Yu horodi Nafliiemi
Pod_1315,Vinnytsia_Winter_107_I vozmutilasia
Pod_1318,Vinnytsia_Winter_27_Pane hospodariu
Pod_1319,Vinnytsia_Winter_28_Pryletila
Pod_1320,Vinnytsia_Winter_29_Pryletila
Pod_1321,Vinnytsia_Winter_30_Pryletila
Pod_1322,Vinnytsia_Winter_31_Pryletily
Pod_1323,Vinnytsia_Winter_32_Shchedryk-shchedryk
Pod_1324,"Vinnytsia_Winter_33_Shchedry, shchedry"
Pod_1325,Vinnytsia_Winter_34_Shchedryi vechir
Pod_1326,Vinnytsia_Winter_35_Shchedryi vechir
Pod_1327,Vinnytsia_Winter_36_Shchedryi vechir
Pod_1328,Vinnytsia_Winter_37_Dobryi vechir
Pod_1329,Vinnytsia_Winter_38_Dobryi vechir
Pod_1330,"Vinnytsia_Winter_39_Oi chy ye, chy nema"
Pod_1331,Vinnytsia_Winter_40_Oi za horamy
Pod_1332,Vinnytsia_Winter_41_Oi dzvin zvonyt
Pod_1333,Vinnytsia_Winter_42v_Oi na hori
Pod_1334,Vinnytsia_Winter_42_Oi na hori
Pod_1335,Vinnytsia_Winter_43_Oi na ritstsi
Pod_1336,Vinnytsia_Winter_44v_Oi na ritstsi
Pod_1337,Vinnytsia_Winter_44_Oi na ritstsi
Pod_1338,Vinnytsia_Winter_45v_Oi na richtsi
Pod_1339,Vinnytsia_Winter_45_Oi na richtsi
Pod_1340,Vinnytsia_Winter_46v_Panna Nastunia
Pod_1341,Vinnytsia_Winter_46_Panna Nastunia
Pod_1342,Vinnytsia_Winter_47_Shchedryi vechir
Pod_1343,"Vinnytsia_Winter_48_Dobryi vechir, hospodariu"
Pod_1344,Vinnytsia_Winter_49_Oi dobryi vechir
Pod_1345,Vinnytsia_Winter_50_Pany hospodariu
Pod_1346,Vinnytsia_Winter_51_Oi dobryi vechir
Pod_1347,Vinnytsia_Winter_52v_Pany hospodariu
Pod_1348,Vinnytsia_Winter_52_Pany hospodariu
Pod_1349,Vinnytsia_Winter_53v_Pany hospodariu
Pod_1350,Vinnytsia_Winter_53_Pany hospodariu
