id,assigned_topic,topic_label,top_topic_prob
eys0922830094,16,16_apron_bride_wear_groom,0.11153052
eys1022430016,9,9_altar_servant_maiden_dearest,0.779863
eys1022630061,16,16_apron_bride_wear_groom,0.29550537
eys1022780086,3,3_bread_guests_wedding_flowers,0.13493216
eys1022880100,16,16_apron_bride_wear_groom,0.29794455
eys1029050081,18,18_maiden_mistress_bride_grandmother,0.29868382
h10100180002,8,8_firewood_barn_stove_inside,0.2137365
h10101990032,20,20_road_cross_path_family,0.23072585
h10102020037,11,11_cheerful_joyful_dear mother_house,0.3234317
h10102450128,8,8_firewood_barn_stove_inside,0.3598791
h10700370019,22,22_father law_father_mother law_mother,0.2286384
h10700600059,12,12_beer_drink_bring_chamber,0.38532516
h20102850423,16,16_apron_bride_wear_groom,0.13282804
h20102880426,13,13_maiden_thirty_honey_wife,0.57130504
h21109540011,19,19_dance_apron_young girl_beautifully,0.34569
h21300830027,22,22_father law_father_mother law_mother,0.32146472
h21301290022,8,8_firewood_barn_stove_inside,0.35522968
h21304900006,1,1_wedding_bride_marriage_groom,0.12923269
h21304960009,8,8_firewood_barn_stove_inside,0.28551075
h21306030003,4,4_horses_horse_ride_barn,0.37432656
h21403410004,22,22_father law_father_mother law_mother,0.23047961
h22609160021,16,16_apron_bride_wear_groom,0.15556034
h24000901036,18,18_maiden_mistress_bride_grandmother,0.38202545
h24607080020,8,8_firewood_barn_stove_inside,0.31620672
h25706320016,8,8_firewood_barn_stove_inside,0.42740574
h30101360004,22,22_father law_father_mother law_mother,0.33812758
h30101400008,12,12_beer_drink_bring_chamber,0.23216228
h30400830001,16,16_apron_bride_wear_groom,0.11713842
h31708530008,23,23_cheerful_village_forest_trees,0.20505233
goheung-0512,15,15_rice_husband_cousin_family,0.2271104
yeongdong-0104,22,22_father law_father_mother law_mother,0.7274052
hwacheon-0217,22,22_father law_father_mother law_mother,0.46343878
gn.goseong-0107,11,11_cheerful_joyful_dear mother_house,0.17150612
hampyeong-0402,22,22_father law_father_mother law_mother,0.15486868
yeongam-0423,2,2_married life_marriage_sister law_married,0.54792714
icheon-0412,2,2_married life_marriage_sister law_married,0.4260543
jindo-0543,8,8_firewood_barn_stove_inside,0.30894497
cheolwon-0310,2,2_married life_marriage_sister law_married,0.3971347
namhae-0205,23,23_cheerful_village_forest_trees,0.16015156
nonsan-0106,8,8_firewood_barn_stove_inside,0.23762327
ulsan-0919,13,13_maiden_thirty_honey_wife,0.68536055
gochang-0712,16,16_apron_bride_wear_groom,0.1565138
yangyang-1208,5,5_older brother_brother brother_cousin_brother,0.6046461
muju-0508,15,15_rice_husband_cousin_family,0.18219288
yanggu-0929,2,2_married life_marriage_sister law_married,0.6029413
hwacheon-0208,2,2_married life_marriage_sister law_married,0.38643244
gangjin-0309,15,15_rice_husband_cousin_family,0.14565639
dalseong-0119,2,2_married life_marriage_sister law_married,0.23654334
hampyeong-0404,22,22_father law_father_mother law_mother,0.14816286
yeonggwang-0136,5,5_older brother_brother brother_cousin_brother,0.3529796
hampyeong-0403,14,14_wind_bamboo_parents_drum,0.4172644
gwangjusi-0235,14,14_wind_bamboo_parents_drum,0.549011
andong-0223,2,2_married life_marriage_sister law_married,0.25143698
haenam-0523,1,1_wedding_bride_marriage_groom,0.20526913
namhae-0206,20,20_road_cross_path_family,0.117114015
mungyeong-0513,13,13_maiden_thirty_honey_wife,0.20655707
yeonggwang-0225,14,14_wind_bamboo_parents_drum,0.52146626
seosan-0204,14,14_wind_bamboo_parents_drum,0.37972027
sinan-0721,9,9_altar_servant_maiden_dearest,0.16595647
inje-0209,5,5_older brother_brother brother_cousin_brother,0.38643536
yeonggwang-0411,15,15_rice_husband_cousin_family,0.9218166
yeongcheon-0223,2,2_married life_marriage_sister law_married,0.48176432
muju-0713,2,2_married life_marriage_sister law_married,0.2752985
damyang-0417,2,2_married life_marriage_sister law_married,0.2243844
hwacheon-0917,2,2_married life_marriage_sister law_married,0.2921439
dalseong-0308,16,16_apron_bride_wear_groom,0.22104672
dalseong-0213,15,15_rice_husband_cousin_family,0.4092951
eumseong-0512,2,2_married life_marriage_sister law_married,0.47407714
sancheong-0118,7,7_wreath_bride_flower_ribbon,0.15267566
gwangyang-0108,7,7_wreath_bride_flower_ribbon,0.15277727
chilgok-0403,15,15_rice_husband_cousin_family,0.32879376
cheongsong-0228,2,2_married life_marriage_sister law_married,0.5431929
gyeongsan-0703,2,2_married life_marriage_sister law_married,0.30314288
yeocheon-0231,16,16_apron_bride_wear_groom,0.22880664
hongcheon-1312,2,2_married life_marriage_sister law_married,0.33895084
wando-0233,22,22_father law_father_mother law_mother,0.116523236
gimje-0508,2,2_married life_marriage_sister law_married,0.777009
gyeongju-0210,11,11_cheerful_joyful_dear mother_house,0.1181486
damyang-0419,15,15_rice_husband_cousin_family,0.20336775
yeonggwang-0519,15,15_rice_husband_cousin_family,0.48492584
gn.goseong-0602,2,2_married life_marriage_sister law_married,0.37435696
jinan-0605,10,10_flowers bloom_flowers_blooming_flower,0.33831725
milyang-1008,22,22_father law_father_mother law_mother,0.13569373
pyeongchang-1112,2,2_married life_marriage_sister law_married,0.3766603
goheung-0114,12,12_beer_drink_bring_chamber,0.11001347
wando-0520,11,11_cheerful_joyful_dear mother_house,0.44984567
goesan-0120,21,21_rooster_pillow_neck_handkerchief,0.38468555
yangyang-2207,5,5_older brother_brother brother_cousin_brother,0.84511214
jeongseon-1406,2,2_married life_marriage_sister law_married,0.24540871
namwon-0313,13,13_maiden_thirty_honey_wife,0.23178326
yeongyang-0120,2,2_married life_marriage_sister law_married,0.66217816
geochang-0222,19,19_dance_apron_young girl_beautifully,0.12100818
sangju-1409,2,2_married life_marriage_sister law_married,0.2492584
seongju-0303,15,15_rice_husband_cousin_family,0.47470075
gokseong-0106,15,15_rice_husband_cousin_family,0.14634988
bonghwa-0204,2,2_married life_marriage_sister law_married,0.57657754
hwacheon-0216,22,22_father law_father_mother law_mother,0.65791917
yeonggwang-0420,15,15_rice_husband_cousin_family,0.25397837
yeongwol-0306,2,2_married life_marriage_sister law_married,0.5166741
ulreung-0223,5,5_older brother_brother brother_cousin_brother,0.4941091
icheon-0410,2,2_married life_marriage_sister law_married,0.32711607
bonghwa-0707,17,17_wedding_bride_garden_meadow,0.45897597
bonghwa-0720,2,2_married life_marriage_sister law_married,0.63303095
yeongil-0332,5,5_older brother_brother brother_cousin_brother,0.30881175
jindo-0545,14,14_wind_bamboo_parents_drum,0.39739534
cheolwon-0813,2,2_married life_marriage_sister law_married,0.3611575
muju-0441,10,10_flowers bloom_flowers_blooming_flower,0.37477678
jeongseon-1316,5,5_older brother_brother brother_cousin_brother,0.8109634
hampyeong-0439,22,22_father law_father_mother law_mother,0.13502996
seongju-0336,10,10_flowers bloom_flowers_blooming_flower,0.4667998
