id	assigned_topic	topic_label	lang
gangjin-0601	44	44_sister law_brother married_brother law_life married	ko
sinan-0427	115	115_joyful wedding_dear mother_little horses_mother gave	ko
seungju-0304	129	129_beloved dear_loved faithfully_silent dear_dear andulka	ko
tongyeong-0413	44	44_sister law_brother married_brother law_life married	ko
yeongam-0224	142	142_little bouquet_dear ones_soldiers_little feet	ko
gangjin-0602	44	44_sister law_brother married_brother law_life married	ko
samcheok-1104	44	44_sister law_brother married_brother law_life married	ko
jungwon-0334	0	0_midsummer_mother grave_hay_rise dear	ko
haenam-0127	115	115_joyful wedding_dear mother_little horses_mother gave	ko
geumreung-0433	103	103_dog went_went herd_whistled_nest forest	ko
muju-0704	107	107_confess_nuns_love girl_wounds	ko
gn.goseong-0519	127	127_candle_candles_naughty_home morning	ko
geochang-0315	0	0_midsummer_mother grave_hay_rise dear	ko
jinan-0603	144	144_horseback_farmer_emperor_bowing	ko
gangjin-0618	44	44_sister law_brother married_brother law_life married	ko
gangjin-0716	45	45_barking_sheep wolf_shepherdess_shepherd	ko
yeocheon-0327	115	115_joyful wedding_dear mother_little horses_mother gave	ko
bonghwa-0311	95	95_lullaby lullaby_lullaby_lullaby sleeping_sleeps lullaby	ko
gangjin-0312	116	116_lullaby_lullaby lullaby_lullaby baby_child lullaby	ko
yeonggwang-0609	115	115_joyful wedding_dear mother_little horses_mother gave	ko
hapcheon-0516	138	138_korean folk_white feathers_home bowed_raft	ko
gangjin-0626	115	115_joyful wedding_dear mother_little horses_mother gave	ko
tongyeong-0304	115	115_joyful wedding_dear mother_little horses_mother gave	ko
damyang-0122	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	ko
haenam-0411	144	144_horseback_farmer_emperor_bowing	ko
muan-0155	0	0_midsummer_mother grave_hay_rise dear	ko
gangjin-0212	124	124_horse god_little horse_altar_wife little	ko
yeongil-0524	76	76_sister law_married life_law mother_mother law	ko
geumreung-0206	44	44_sister law_brother married_brother law_life married	ko
gyeongju-0211	64	64_law mother_sister law_daughter law_brother law	ko
samcheok-1012	44	44_sister law_brother married_brother law_life married	ko
chilgok-0606	64	64_law mother_sister law_daughter law_brother law	ko
uljin-0115	44	44_sister law_brother married_brother law_life married	ko
inje-0105	64	64_law mother_sister law_daughter law_brother law	ko
gimhae-0212	104	104_silver child_child silver_child lullaby_lullaby baby	ko
jeongseon-0724	116	116_lullaby_lullaby lullaby_lullaby baby_child lullaby	ko
hoengseong-0107	117	117_husband house_brother law_law mother_son law	ko
chilgok-0471	143	143_crow_fate life_fate_good fate	ko
naju-0319	133	133_little horses_whip_poppy_love little	ko
boeun-0211	115	115_joyful wedding_dear mother_little horses_mother gave	ko
yeongam-0512	117	117_husband house_brother law_law mother_son law	ko
ulreung-0209	44	44_sister law_brother married_brother law_life married	ko
seongju-0313	41	41_ilgwangdan_namsan_hyeo_diyeocha	ko
tongyeong-0713	140	140_hay_pasture_little grandmother_grass little	ko
geoje-0521	0	0_midsummer_mother grave_hay_rise dear	ko
yeocheon-0227	130	130_mourn_hurts mother_little soldier_thorns	ko
yeongdeok-0309	44	44_sister law_brother married_brother law_life married	ko
yeonggwang-0142	115	115_joyful wedding_dear mother_little horses_mother gave	ko
gn.goseong-0531	127	127_candle_candles_naughty_home morning	ko
yeongdeok-0204	44	44_sister law_brother married_brother law_life married	ko
hadong-0136	103	103_dog went_went herd_whistled_nest forest	ko
jangsu-0233	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
yecheon-0503	44	44_sister law_brother married_brother law_life married	ko
jeongseon-1111	60	60_bridesmaid_bridesmaids_farewell dear_little wine	ko
chilgok-0402	120	120_gentle little_dear brothers_fly little_dear daddy	ko
sancheong-0509	118	118_golden maiden_little wreath_nightingale_dove dear	ko
wando-0718	115	115_joyful wedding_dear mother_little horses_mother gave	ko
wando-0408	115	115_joyful wedding_dear mother_little horses_mother gave	ko
iksan-0206	44	44_sister law_brother married_brother law_life married	ko
jangsu-0342	0	0_midsummer_mother grave_hay_rise dear	ko
sancheong-0443	137	137_horses_rye_buns_buy horse	ko
wanju-0523	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
daejeon-0510	44	44_sister law_brother married_brother law_life married	ko
seungju-0307	9	9_path afterlife_afterlife long_afterlife far_gate afterlife	ko
samcheok-1209	134	134_ran away_nanynka_chasing_wounds	ko
jinyang-0907	44	44_sister law_brother married_brother law_life married	ko
jungwon-0336	0	0_midsummer_mother grave_hay_rise dear	ko
jinan-0626	0	0_midsummer_mother grave_hay_rise dear	ko
eumseong-0518	115	115_joyful wedding_dear mother_little horses_mother gave	ko
yeongyang-0118	129	129_beloved dear_loved faithfully_silent dear_dear andulka	ko
milyang-1009	143	143_crow_fate life_fate_good fate	ko
uljin-0613	0	0_midsummer_mother grave_hay_rise dear	ko
sinan-0117	107	107_confess_nuns_love girl_wounds	ko
sancheong-0527	143	143_crow_fate life_fate_good fate	ko
jangheung-0514	115	115_joyful wedding_dear mother_little horses_mother gave	ko
cheongdo-0111	117	117_husband house_brother law_law mother_son law	ko
seongju-0143	0	0_midsummer_mother grave_hay_rise dear	ko
yeocheon-0326	124	124_horse god_little horse_altar_wife little	ko
yangyang-1805	134	134_ran away_nanynka_chasing_wounds	ko
jeongseon-0723	87	87_chinese characters_seven characters_characters_looking characters	ko
uljin-0719	44	44_sister law_brother married_brother law_life married	ko
gunwi-0238	124	124_horse god_little horse_altar_wife little	ko
goheung-0221	60	60_bridesmaid_bridesmaids_farewell dear_little wine	ko
yanggu-0408	64	64_law mother_sister law_daughter law_brother law	ko
samcheok-1017	44	44_sister law_brother married_brother law_life married	ko
imsil-0208	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
hwacheon-0209	44	44_sister law_brother married_brother law_life married	ko
yeonggwang-0612	64	64_law mother_sister law_daughter law_brother law	ko
cheolwon-1201	44	44_sister law_brother married_brother law_life married	ko
dalseong-0335	127	127_candle_candles_naughty_home morning	ko
jeongseon-0726	144	144_horseback_farmer_emperor_bowing	ko
yeongcheon-0120	64	64_law mother_sister law_daughter law_brother law	ko
milyang-1711	76	76_sister law_married life_law mother_mother law	ko
nonsan-0201	144	144_horseback_farmer_emperor_bowing	ko
haman-0128	144	144_horseback_farmer_emperor_bowing	ko
bonghwa-0712	44	44_sister law_brother married_brother law_life married	ko
bonghwa-0312	95	95_lullaby lullaby_lullaby_lullaby sleeping_sleeps lullaby	ko
jangseong-0228	70	70_pines wet_wet pines_pines dry_water cattle	ko
goheung-0220	53	53_rice field_yangsan_weed field_weed fields	ko
gokseong-0413	78	78_beloved girl_wife beautiful_heartfelt_making love	ko
cheolwon-1214	100	100_did spruce_spruce old_dry spruce_forest dry	ko
hampyeong-0603	70	70_pines wet_wet pines_pines dry_water cattle	ko
euiryeong-0508	44	44_sister law_brother married_brother law_life married	ko
inje-0208	44	44_sister law_brother married_brother law_life married	ko
gangjin-0714	76	76_sister law_married life_law mother_mother law	ko
chilgok-0318	0	0_midsummer_mother grave_hay_rise dear	ko
bukjeju-1512	44	44_sister law_brother married_brother law_life married	ko
bonghwa-0713	44	44_sister law_brother married_brother law_life married	ko
jangheung-0219	0	0_midsummer_mother grave_hay_rise dear	ko
jangseong-0235	64	64_law mother_sister law_daughter law_brother law	ko
seosan-0706	143	143_crow_fate life_fate_good fate	ko
gw.goseong-1210	64	64_law mother_sister law_daughter law_brother law	ko
gw.goseong-0607	29	29_rice field_seedling_plant seedlings_seedlings	ko
yeongdeok-0202	64	64_law mother_sister law_daughter law_brother law	ko
sancheong-0422	38	38_dear jeníček_dove little_rye little_grove dear	ko
dalseong-0214	44	44_sister law_brother married_brother law_life married	ko
chuncheon-0313	44	44_sister law_brother married_brother law_life married	ko
boeun-0412	0	0_midsummer_mother grave_hay_rise dear	ko
gangjin-0319	115	115_joyful wedding_dear mother_little horses_mother gave	ko
boseong-0135	76	76_sister law_married life_law mother_mother law	ko
wanju-0424	70	70_pines wet_wet pines_pines dry_water cattle	ko
seongju-0833	104	104_silver child_child silver_child lullaby_lullaby baby	ko
hamyang-0328	101	101_little maiden_golden maiden_little dove_farmer wife	ko
yanggu-0302	44	44_sister law_brother married_brother law_life married	ko
yeonggwang-0611	115	115_joyful wedding_dear mother_little horses_mother gave	ko
muju-0703	0	0_midsummer_mother grave_hay_rise dear	ko
yeongam-0520	137	137_horses_rye_buns_buy horse	ko
jeongeup-0462	0	0_midsummer_mother grave_hay_rise dear	ko
hwasun-0312	44	44_sister law_brother married_brother law_life married	ko
yangyang-1206	44	44_sister law_brother married_brother law_life married	ko
jungwon-0335	115	115_joyful wedding_dear mother_little horses_mother gave	ko
gn.goseong-0211	38	38_dear jeníček_dove little_rye little_grove dear	ko
dalseong-0302	64	64_law mother_sister law_daughter law_brother law	ko
ulreung-0224	44	44_sister law_brother married_brother law_life married	ko
haman-0616	44	44_sister law_brother married_brother law_life married	ko
nonsan-0101	44	44_sister law_brother married_brother law_life married	ko
mungyeong-0317	64	64_law mother_sister law_daughter law_brother law	ko
jangheung-0411	115	115_joyful wedding_dear mother_little horses_mother gave	ko
gimje-0310	0	0_midsummer_mother grave_hay_rise dear	ko
naju-0332	0	0_midsummer_mother grave_hay_rise dear	ko
yeongil-0616	104	104_silver child_child silver_child lullaby_lullaby baby	ko
seungju-0319	144	144_horseback_farmer_emperor_bowing	ko
sangju-0817	143	143_crow_fate life_fate_good fate	ko
gwangjusi-0140	115	115_joyful wedding_dear mother_little horses_mother gave	ko
gangjin-0711	143	143_crow_fate life_fate_good fate	ko
geumsan-1106	131	131_good harvest_harvest_seedlings rice_field harvest	ko
milyang-0606	92	92_nang river_nang_hanyang seoul_oyo uyu	ko
sancheong-0441	0	0_midsummer_mother grave_hay_rise dear	ko
jangheung-0515	115	115_joyful wedding_dear mother_little horses_mother gave	ko
haenam-0128	131	131_good harvest_harvest_seedlings rice_field harvest	ko
yanggu-0435	38	38_dear jeníček_dove little_rye little_grove dear	ko
jindo-0108	115	115_joyful wedding_dear mother_little horses_mother gave	ko
hadong-0409	38	38_dear jeníček_dove little_rye little_grove dear	ko
hapcheon-0510	38	38_dear jeníček_dove little_rye little_grove dear	ko
milyang-0604	133	133_little horses_whip_poppy_love little	ko
hwasun-0311	115	115_joyful wedding_dear mother_little horses_mother gave	ko
muan-0705	115	115_joyful wedding_dear mother_little horses_mother gave	ko
seungju-0340	121	121_hymn_praise honor_heaven blessing_charms	ko
pyeongchang-1114	135	135_slave_little hop_child lullaby_sisters	ko
yangyang-2101	44	44_sister law_brother married_brother law_life married	ko
jangheung-0228	90	90_crows_little goose_kite_lines	ko
geochang-0509	0	0_midsummer_mother grave_hay_rise dear	ko
imsil-0510	144	144_horseback_farmer_emperor_bowing	ko
chilgok-0301	0	0_midsummer_mother grave_hay_rise dear	ko
yanggu-0110	64	64_law mother_sister law_daughter law_brother law	ko
seongju-0641	103	103_dog went_went herd_whistled_nest forest	ko
jeongseon-0811	44	44_sister law_brother married_brother law_life married	ko
namhae-0110	75	75_maidens young_honzíček_men maidens_roses	ko
ulsan-0409	41	41_ilgwangdan_namsan_hyeo_diyeocha	ko
wando-0407	115	115_joyful wedding_dear mother_little horses_mother gave	ko
seungju-0342	101	101_little maiden_golden maiden_little dove_farmer wife	ko
naju-0311	143	143_crow_fate life_fate_good fate	ko
hampyeong-0139	115	115_joyful wedding_dear mother_little horses_mother gave	ko
bonghwa-0705	0	0_midsummer_mother grave_hay_rise dear	ko
hampyeong-0612	115	115_joyful wedding_dear mother_little horses_mother gave	ko
euiryeong-0326	103	103_dog went_went herd_whistled_nest forest	ko
namwon-0713	64	64_law mother_sister law_daughter law_brother law	ko
goryeong-0614	83	83_lament fate_precious time_school song_door mother	ko
yeongdeok-0138	44	44_sister law_brother married_brother law_life married	ko
jangheung-0225	103	103_dog went_went herd_whistled_nest forest	ko
yeongam-0218	115	115_joyful wedding_dear mother_little horses_mother gave	ko
chilgok-0316	0	0_midsummer_mother grave_hay_rise dear	ko
euiseong-0721	144	144_horseback_farmer_emperor_bowing	ko
sancheong-0523	44	44_sister law_brother married_brother law_life married	ko
sacheon-0110	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	ko
boseong-0138	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
uljin-1003	143	143_crow_fate life_fate_good fate	ko
ganghwa-0702	44	44_sister law_brother married_brother law_life married	ko
incheon-0102	100	100_did spruce_spruce old_dry spruce_forest dry	ko
goheung-0230	0	0_midsummer_mother grave_hay_rise dear	ko
yangyang-0314	59	59_thought manor_horse brought_sheep went_brother coming	ko
cheolwon-0812	44	44_sister law_brother married_brother law_life married	ko
yecheon-0504	44	44_sister law_brother married_brother law_life married	ko
naju-0411	143	143_crow_fate life_fate_good fate	ko
yecheon-0423	0	0_midsummer_mother grave_hay_rise dear	ko
yeonggwang-0433	115	115_joyful wedding_dear mother_little horses_mother gave	ko
yangyang-1502	118	118_golden maiden_little wreath_nightingale_dove dear	ko
naju-0212	0	0_midsummer_mother grave_hay_rise dear	ko
yeongwol-0106	44	44_sister law_brother married_brother law_life married	ko
euiseong-0231	44	44_sister law_brother married_brother law_life married	ko
euiryeong-0214	0	0_midsummer_mother grave_hay_rise dear	ko
jangheung-0221	144	144_horseback_farmer_emperor_bowing	ko
goheung-0112	0	0_midsummer_mother grave_hay_rise dear	ko
wando-0223	142	142_little bouquet_dear ones_soldiers_little feet	ko
hamyang-0140	138	138_korean folk_white feathers_home bowed_raft	ko
yecheon-0424	0	0_midsummer_mother grave_hay_rise dear	ko
chilgok-0317	0	0_midsummer_mother grave_hay_rise dear	ko
gw.goseong-0604	0	0_midsummer_mother grave_hay_rise dear	ko
goryeong-0529	44	44_sister law_brother married_brother law_life married	ko
haenam-0130	0	0_midsummer_mother grave_hay_rise dear	ko
sangju-1008	92	92_nang river_nang_hanyang seoul_oyo uyu	ko
yangsan-0214	137	137_horses_rye_buns_buy horse	ko
boseong-0126	0	0_midsummer_mother grave_hay_rise dear	ko
haenam-0409	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
sinan-0614	115	115_joyful wedding_dear mother_little horses_mother gave	ko
boseong-0134	29	29_rice field_seedling_plant seedlings_seedlings	ko
yangyang-2103	144	144_horseback_farmer_emperor_bowing	ko
sangju-1039	44	44_sister law_brother married_brother law_life married	ko
boseong-0142	143	143_crow_fate life_fate_good fate	ko
ulreung-0325	0	0_midsummer_mother grave_hay_rise dear	ko
gwangyang-0114	144	144_horseback_farmer_emperor_bowing	ko
wando-0423	115	115_joyful wedding_dear mother_little horses_mother gave	ko
seongju-0827	0	0_midsummer_mother grave_hay_rise dear	ko
haenam-0414	115	115_joyful wedding_dear mother_little horses_mother gave	ko
hoengseong-0424	44	44_sister law_brother married_brother law_life married	ko
boseong-0123	44	44_sister law_brother married_brother law_life married	ko
goheung-0115	0	0_midsummer_mother grave_hay_rise dear	ko
samcheok-1001	44	44_sister law_brother married_brother law_life married	ko
gokseong-0409	95	95_lullaby lullaby_lullaby_lullaby sleeping_sleeps lullaby	ko
yeongam-0514	0	0_midsummer_mother grave_hay_rise dear	ko
geochang-0510	115	115_joyful wedding_dear mother_little horses_mother gave	ko
geumsan-0920	0	0_midsummer_mother grave_hay_rise dear	ko
cheolwon-1019	44	44_sister law_brother married_brother law_life married	ko
geumsan-0917	0	0_midsummer_mother grave_hay_rise dear	ko
yeongam-0424	0	0_midsummer_mother grave_hay_rise dear	ko
gw.goseong-0708	44	44_sister law_brother married_brother law_life married	ko
changwon-0208	38	38_dear jeníček_dove little_rye little_grove dear	ko
gimhae-0304	103	103_dog went_went herd_whistled_nest forest	ko
cheolwon-1051	64	64_law mother_sister law_daughter law_brother law	ko
gunwi-0239	117	117_husband house_brother law_law mother_son law	ko
imsil-0218	133	133_little horses_whip_poppy_love little	ko
hampyeong-0443	91	91_autumn_summer autumn_weary_autumn winter	ko
jinyang-0911	113	113_seedlings han_concubine house_concubine room_concubine	ko
geoje-0618	124	124_horse god_little horse_altar_wife little	ko
cheongdo-0515	99	99_beloved little_beloved girl_lord little_dear andulka	ko
yeongwol-0107	44	44_sister law_brother married_brother law_life married	ko
seungju-0346	131	131_good harvest_harvest_seedlings rice_field harvest	ko
yeocheon-0225	143	143_crow_fate life_fate_good fate	ko
seocheon-0720	64	64_law mother_sister law_daughter law_brother law	ko
gimhae-0110	44	44_sister law_brother married_brother law_life married	ko
namwon-0312	144	144_horseback_farmer_emperor_bowing	ko
yeongdeok-0203	64	64_law mother_sister law_daughter law_brother law	ko
hongcheon-0411	142	142_little bouquet_dear ones_soldiers_little feet	ko
bonghwa-0711	44	44_sister law_brother married_brother law_life married	ko
tongyeong-0710	0	0_midsummer_mother grave_hay_rise dear	ko
imsil-0209	121	121_hymn_praise honor_heaven blessing_charms	ko
goheung-0110	115	115_joyful wedding_dear mother_little horses_mother gave	ko
cheongdo-0705	44	44_sister law_brother married_brother law_life married	ko
hapcheon-0509	64	64_law mother_sister law_daughter law_brother law	ko
wando-0207	144	144_horseback_farmer_emperor_bowing	ko
jangsu-0223	118	118_golden maiden_little wreath_nightingale_dove dear	ko
gunwi-0240	129	129_beloved dear_loved faithfully_silent dear_dear andulka	ko
goheung-0119	115	115_joyful wedding_dear mother_little horses_mother gave	ko
damyang-0124	44	44_sister law_brother married_brother law_life married	ko
sinan-0805	115	115_joyful wedding_dear mother_little horses_mother gave	ko
yeongil-0512	44	44_sister law_brother married_brother law_life married	ko
yecheon-0821	138	138_korean folk_white feathers_home bowed_raft	ko
wonju-0222	0	0_midsummer_mother grave_hay_rise dear	ko
damyang-0115	76	76_sister law_married life_law mother_mother law	ko
hadong-0410	76	76_sister law_married life_law mother_mother law	ko
hampyeong-0522	44	44_sister law_brother married_brother law_life married	ko
mungyeong-0510	143	143_crow_fate life_fate_good fate	ko
sinan-1121	115	115_joyful wedding_dear mother_little horses_mother gave	ko
seungju-0112	144	144_horseback_farmer_emperor_bowing	ko
jeongseon-0810	44	44_sister law_brother married_brother law_life married	ko
hongcheon-0406	44	44_sister law_brother married_brother law_life married	ko
chilgok-0314	115	115_joyful wedding_dear mother_little horses_mother gave	ko
cheolwon-1205	117	117_husband house_brother law_law mother_son law	ko
goesan-0315	118	118_golden maiden_little wreath_nightingale_dove dear	ko
yecheon-0809	64	64_law mother_sister law_daughter law_brother law	ko
yeonggwang-0238	122	122_mocking_squirrel_laughed_don laugh	ko
haenam-0511	0	0_midsummer_mother grave_hay_rise dear	ko
boryeong-0231	143	143_crow_fate life_fate_good fate	ko
jangsu-0113	79	79_altars_dear life_wretched_beloved comes	ko
dalseong-0307	44	44_sister law_brother married_brother law_life married	ko
yangyang-1714	29	29_rice field_seedling_plant seedlings_seedlings	ko
cheolwon-1203	64	64_law mother_sister law_daughter law_brother law	ko
yangyang-2102	118	118_golden maiden_little wreath_nightingale_dove dear	ko
namhae-0219	143	143_crow_fate life_fate_good fate	ko
naju-0511	118	118_golden maiden_little wreath_nightingale_dove dear	ko
seungju-0339	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
muju-0401	144	144_horseback_farmer_emperor_bowing	ko
naju-0331	0	0_midsummer_mother grave_hay_rise dear	ko
sinan-0118	0	0_midsummer_mother grave_hay_rise dear	ko
daejeon-0501	44	44_sister law_brother married_brother law_life married	ko
jungwon-0337	83	83_lament fate_precious time_school song_door mother	ko
sacheon-0210	0	0_midsummer_mother grave_hay_rise dear	ko
namhae-0315	0	0_midsummer_mother grave_hay_rise dear	ko
bukjeju-0219	44	44_sister law_brother married_brother law_life married	ko
geoje-0409	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	ko
hampyeong-0518	116	116_lullaby_lullaby lullaby_lullaby baby_child lullaby	ko
jangheung-0509	134	134_ran away_nanynka_chasing_wounds	ko
haenam-0433	143	143_crow_fate life_fate_good fate	ko
boryeong-0232	143	143_crow_fate life_fate_good fate	ko
gangjin-0310	124	124_horse god_little horse_altar_wife little	ko
geoje-0417	44	44_sister law_brother married_brother law_life married	ko
seungju-0347	115	115_joyful wedding_dear mother_little horses_mother gave	ko
chilgok-0514	0	0_midsummer_mother grave_hay_rise dear	ko
jinyang-0406	103	103_dog went_went herd_whistled_nest forest	ko
ulsan-0908	92	92_nang river_nang_hanyang seoul_oyo uyu	ko
gwangyang-0113	115	115_joyful wedding_dear mother_little horses_mother gave	ko
sinan-0843	44	44_sister law_brother married_brother law_life married	ko
geumsan-1108	41	41_ilgwangdan_namsan_hyeo_diyeocha	ko
jindo-0109	115	115_joyful wedding_dear mother_little horses_mother gave	ko
sinan-0913	141	141_yangsan_jade railing_northern fairy_loom jade	ko
ulsan-0421	115	115_joyful wedding_dear mother_little horses_mother gave	ko
hamyang-0106	44	44_sister law_brother married_brother law_life married	ko
cheolwon-1020	83	83_lament fate_precious time_school song_door mother	ko
jangheung-0220	0	0_midsummer_mother grave_hay_rise dear	ko
seonsan-0609	144	144_horseback_farmer_emperor_bowing	ko
hampyeong-0422	55	55_jinju_mandarin ducks_mandarin_geogyeo body	ko
tongyeong-0625	127	127_candle_candles_naughty_home morning	ko
yeongil-0606	44	44_sister law_brother married_brother law_life married	ko
namwon-0311	91	91_autumn_summer autumn_weary_autumn winter	ko
goheung-0407	0	0_midsummer_mother grave_hay_rise dear	ko
jangseong-0538	134	134_ran away_nanynka_chasing_wounds	ko
yeongdeok-0209	64	64_law mother_sister law_daughter law_brother law	ko
jungwon-0338	44	44_sister law_brother married_brother law_life married	ko
seungju-0336	73	73_bagpipes_maids_home wife_men little	ko
hamyang-0139	0	0_midsummer_mother grave_hay_rise dear	ko
yecheon-0309	64	64_law mother_sister law_daughter law_brother law	ko
tongyeong-0614	115	115_joyful wedding_dear mother_little horses_mother gave	ko
yangyang-0510	117	117_husband house_brother law_law mother_son law	ko
jeongseon-0809	0	0_midsummer_mother grave_hay_rise dear	ko
hampyeong-0517	140	140_hay_pasture_little grandmother_grass little	ko
yeongam-0516	115	115_joyful wedding_dear mother_little horses_mother gave	ko
cheolwon-0807	130	130_mourn_hurts mother_little soldier_thorns	ko
hampyeong-0444	70	70_pines wet_wet pines_pines dry_water cattle	ko
gn.goseong-0319	124	124_horse god_little horse_altar_wife little	ko
yangyang-1315	117	117_husband house_brother law_law mother_son law	ko
goheung-0513	115	115_joyful wedding_dear mother_little horses_mother gave	ko
gokseong-0105	115	115_joyful wedding_dear mother_little horses_mother gave	ko
sangju-1014	53	53_rice field_yangsan_weed field_weed fields	ko
gwangjusi-0147	0	0_midsummer_mother grave_hay_rise dear	ko
gimje-0511	118	118_golden maiden_little wreath_nightingale_dove dear	ko
hampyeong-0523	92	92_nang river_nang_hanyang seoul_oyo uyu	ko
sinan-0216	115	115_joyful wedding_dear mother_little horses_mother gave	ko
nonsan-0105	44	44_sister law_brother married_brother law_life married	ko
wonju-0106	64	64_law mother_sister law_daughter law_brother law	ko
sangju-1009	92	92_nang river_nang_hanyang seoul_oyo uyu	ko
geoje-0616	76	76_sister law_married life_law mother_mother law	ko
euiseong-0232	44	44_sister law_brother married_brother law_life married	ko
hwacheon-0312	44	44_sister law_brother married_brother law_life married	ko
inje-0210	117	117_husband house_brother law_law mother_son law	ko
daejeon-0511	76	76_sister law_married life_law mother_mother law	ko
muan-0319	115	115_joyful wedding_dear mother_little horses_mother gave	ko
hwasun-0201	118	118_golden maiden_little wreath_nightingale_dove dear	ko
young_wedding_both_348	85	85_violet_comfort heart_peacock feathers_little heart	nl
young_wedding_both_349	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_350	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_351	62	62_delights_love faithfulness_bride bridegroom_love beloved	nl
young_wedding_both_352	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_353	85	85_violet_comfort heart_peacock feathers_little heart	nl
young_wedding_both_354	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_355	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_356	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_357	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_358	142	142_little bouquet_dear ones_soldiers_little feet	nl
young_wedding_both_359	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_360	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_361	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_362	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_363	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_364	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_365	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_366	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_367	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_368	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_369	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_370	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_371	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_372	85	85_violet_comfort heart_peacock feathers_little heart	nl
young_wedding_both_373	128	128_die young_green trees_want die_andong	nl
young_wedding_both_374	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_375	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_376	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_377	111	111_lord praise_praise_praise lord_cheerful song	nl
young_wedding_both_378	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_379	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_380	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_381	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_382	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_383	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_384	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_385	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_386	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_387	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_388	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_389	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_390	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_391	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_392	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_393	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_394	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_395	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_396	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_397	129	129_beloved dear_loved faithfully_silent dear_dear andulka	nl
young_wedding_both_398	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_399	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_400	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_401	124	124_horse god_little horse_altar_wife little	nl
young_wedding_both_402	133	133_little horses_whip_poppy_love little	nl
young_wedding_both_403	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_404	118	118_golden maiden_little wreath_nightingale_dove dear	nl
young_wedding_both_405	62	62_delights_love faithfulness_bride bridegroom_love beloved	nl
young_wedding_both_406	0	0_midsummer_mother grave_hay_rise dear	nl
