id	assigned_topic	topic_label	lang
damyang-0122	0	0_fate_weaving_wind_song	ko
haenam-0411	0	0_fate_weaving_wind_song	ko
muan-0155	0	0_fate_weaving_wind_song	ko
gangjin-0212	0	0_fate_weaving_wind_song	ko
yeongil-0524	0	0_fate_weaving_wind_song	ko
geumreung-0206	0	0_fate_weaving_wind_song	ko
gyeongju-0211	34	34_maids_husband home_husband_heaven	ko
samcheok-1012	0	0_fate_weaving_wind_song	ko
chilgok-0606	0	0_fate_weaving_wind_song	ko
uljin-0115	0	0_fate_weaving_wind_song	ko
inje-0105	0	0_fate_weaving_wind_song	ko
gimhae-0212	0	0_fate_weaving_wind_song	ko
jeongseon-0724	0	0_fate_weaving_wind_song	ko
hoengseong-0107	30	30_saint nicholas_nicholas saint_nicholas good_child golden	ko
chilgok-0471	0	0_fate_weaving_wind_song	ko
naju-0319	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
boeun-0211	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
yeongam-0512	0	0_fate_weaving_wind_song	ko
ulreung-0209	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
seongju-0313	11	11_sails_ashore_ship_weaving	ko
tongyeong-0713	0	0_fate_weaving_wind_song	ko
geoje-0521	0	0_fate_weaving_wind_song	ko
yeocheon-0227	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
yeongdeok-0309	0	0_fate_weaving_wind_song	ko
yeonggwang-0142	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
gn.goseong-0531	0	0_fate_weaving_wind_song	ko
yeongdeok-0204	0	0_fate_weaving_wind_song	ko
hadong-0136	0	0_fate_weaving_wind_song	ko
jangsu-0233	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
yecheon-0503	0	0_fate_weaving_wind_song	ko
jeongseon-1111	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
chilgok-0402	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
sancheong-0509	0	0_fate_weaving_wind_song	ko
wando-0718	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	ko
wando-0408	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
iksan-0206	0	0_fate_weaving_wind_song	ko
jangsu-0342	0	0_fate_weaving_wind_song	ko
sancheong-0443	0	0_fate_weaving_wind_song	ko
wanju-0523	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
daejeon-0510	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
seungju-0307	31	31_lullaby_lullaby lullaby_lullaby little_lullaby baby	ko
samcheok-1209	0	0_fate_weaving_wind_song	ko
jinyang-0907	0	0_fate_weaving_wind_song	ko
jungwon-0336	0	0_fate_weaving_wind_song	ko
jinan-0626	0	0_fate_weaving_wind_song	ko
eumseong-0518	0	0_fate_weaving_wind_song	ko
yeongyang-0118	0	0_fate_weaving_wind_song	ko
milyang-1009	0	0_fate_weaving_wind_song	ko
uljin-0613	0	0_fate_weaving_wind_song	ko
sinan-0117	0	0_fate_weaving_wind_song	ko
sancheong-0527	35	35_honzíček_monastery_maidens young_set beloved	ko
jangheung-0514	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
cheongdo-0111	0	0_fate_weaving_wind_song	ko
seongju-0143	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yeocheon-0326	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yangyang-1805	0	0_fate_weaving_wind_song	ko
jeongseon-0723	0	0_fate_weaving_wind_song	ko
uljin-0719	0	0_fate_weaving_wind_song	ko
gunwi-0238	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
goheung-0221	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	ko
yanggu-0408	0	0_fate_weaving_wind_song	ko
samcheok-1017	11	11_sails_ashore_ship_weaving	ko
imsil-0208	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
hwacheon-0209	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yeonggwang-0612	0	0_fate_weaving_wind_song	ko
cheolwon-1201	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
dalseong-0335	0	0_fate_weaving_wind_song	ko
jeongseon-0726	0	0_fate_weaving_wind_song	ko
yeongcheon-0120	0	0_fate_weaving_wind_song	ko
milyang-1711	0	0_fate_weaving_wind_song	ko
nonsan-0201	0	0_fate_weaving_wind_song	ko
haman-0128	0	0_fate_weaving_wind_song	ko
bonghwa-0712	0	0_fate_weaving_wind_song	ko
bonghwa-0312	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
jangseong-0228	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
goheung-0220	0	0_fate_weaving_wind_song	ko
gokseong-0413	0	0_fate_weaving_wind_song	ko
cheolwon-1214	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
hampyeong-0603	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
euiryeong-0508	35	35_honzíček_monastery_maidens young_set beloved	ko
inje-0208	0	0_fate_weaving_wind_song	ko
gangjin-0714	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
chilgok-0318	0	0_fate_weaving_wind_song	ko
bukjeju-1512	0	0_fate_weaving_wind_song	ko
bonghwa-0713	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
jangheung-0219	0	0_fate_weaving_wind_song	ko
jangseong-0235	0	0_fate_weaving_wind_song	ko
seosan-0706	0	0_fate_weaving_wind_song	ko
gw.goseong-1210	0	0_fate_weaving_wind_song	ko
gw.goseong-0607	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
yeongdeok-0202	0	0_fate_weaving_wind_song	ko
sancheong-0422	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
dalseong-0214	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
chuncheon-0313	0	0_fate_weaving_wind_song	ko
boeun-0412	0	0_fate_weaving_wind_song	ko
gangjin-0319	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
boseong-0135	35	35_honzíček_monastery_maidens young_set beloved	ko
wanju-0424	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
seongju-0833	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
hamyang-0328	0	0_fate_weaving_wind_song	ko
yanggu-0302	0	0_fate_weaving_wind_song	ko
yeonggwang-0611	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
muju-0703	0	0_fate_weaving_wind_song	ko
yeongam-0520	0	0_fate_weaving_wind_song	ko
jeongeup-0462	0	0_fate_weaving_wind_song	ko
hwasun-0312	0	0_fate_weaving_wind_song	ko
yangyang-1206	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
jungwon-0335	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
gn.goseong-0211	0	0_fate_weaving_wind_song	ko
dalseong-0302	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
ulreung-0224	0	0_fate_weaving_wind_song	ko
haman-0616	0	0_fate_weaving_wind_song	ko
nonsan-0101	0	0_fate_weaving_wind_song	ko
mungyeong-0317	0	0_fate_weaving_wind_song	ko
jangheung-0411	35	35_honzíček_monastery_maidens young_set beloved	ko
gimje-0310	0	0_fate_weaving_wind_song	ko
naju-0332	0	0_fate_weaving_wind_song	ko
yeongil-0616	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
seungju-0319	0	0_fate_weaving_wind_song	ko
sangju-0817	34	34_maids_husband home_husband_heaven	ko
gwangjusi-0140	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
gangjin-0711	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
geumsan-1106	0	0_fate_weaving_wind_song	ko
milyang-0606	34	34_maids_husband home_husband_heaven	ko
sancheong-0441	0	0_fate_weaving_wind_song	ko
jangheung-0515	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
haenam-0128	0	0_fate_weaving_wind_song	ko
yanggu-0435	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
jindo-0108	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
hadong-0409	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
hapcheon-0510	0	0_fate_weaving_wind_song	ko
milyang-0604	0	0_fate_weaving_wind_song	ko
hwasun-0311	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
muan-0705	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
seungju-0340	0	0_fate_weaving_wind_song	ko
pyeongchang-1114	0	0_fate_weaving_wind_song	ko
yangyang-2101	0	0_fate_weaving_wind_song	ko
jangheung-0228	0	0_fate_weaving_wind_song	ko
geochang-0509	0	0_fate_weaving_wind_song	ko
imsil-0510	0	0_fate_weaving_wind_song	ko
chilgok-0301	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yanggu-0110	0	0_fate_weaving_wind_song	ko
seongju-0641	0	0_fate_weaving_wind_song	ko
jeongseon-0811	0	0_fate_weaving_wind_song	ko
namhae-0110	35	35_honzíček_monastery_maidens young_set beloved	ko
ulsan-0409	17	17_weaving_loom_spinning_jade railing	ko
wando-0407	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
seungju-0342	0	0_fate_weaving_wind_song	ko
naju-0311	28	28_shepherdess_shepherd_sheep_wolf	ko
hampyeong-0139	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
bonghwa-0705	0	0_fate_weaving_wind_song	ko
hampyeong-0612	31	31_lullaby_lullaby lullaby_lullaby little_lullaby baby	ko
euiryeong-0326	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
namwon-0713	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
goryeong-0614	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
yeongdeok-0138	0	0_fate_weaving_wind_song	ko
jangheung-0225	0	0_fate_weaving_wind_song	ko
yeongam-0218	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
chilgok-0316	0	0_fate_weaving_wind_song	ko
euiseong-0721	0	0_fate_weaving_wind_song	ko
sancheong-0523	0	0_fate_weaving_wind_song	ko
sacheon-0110	0	0_fate_weaving_wind_song	ko
boseong-0138	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
uljin-1003	11	11_sails_ashore_ship_weaving	ko
ganghwa-0702	0	0_fate_weaving_wind_song	ko
incheon-0102	0	0_fate_weaving_wind_song	ko
goheung-0230	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yangyang-0314	0	0_fate_weaving_wind_song	ko
cheolwon-0812	0	0_fate_weaving_wind_song	ko
yecheon-0504	0	0_fate_weaving_wind_song	ko
naju-0411	35	35_honzíček_monastery_maidens young_set beloved	ko
yecheon-0423	0	0_fate_weaving_wind_song	ko
yeonggwang-0433	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
yangyang-1502	0	0_fate_weaving_wind_song	ko
naju-0212	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yeongwol-0106	0	0_fate_weaving_wind_song	ko
euiseong-0231	0	0_fate_weaving_wind_song	ko
euiryeong-0214	0	0_fate_weaving_wind_song	ko
jangheung-0221	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
goheung-0112	35	35_honzíček_monastery_maidens young_set beloved	ko
wando-0223	20	20_bridegroom bride_bride_wedding_wedding feast	ko
hamyang-0140	0	0_fate_weaving_wind_song	ko
yecheon-0424	0	0_fate_weaving_wind_song	ko
chilgok-0317	0	0_fate_weaving_wind_song	ko
gw.goseong-0604	0	0_fate_weaving_wind_song	ko
goryeong-0529	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
haenam-0130	0	0_fate_weaving_wind_song	ko
sangju-1008	34	34_maids_husband home_husband_heaven	ko
yangsan-0214	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
boseong-0126	0	0_fate_weaving_wind_song	ko
haenam-0409	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
sinan-0614	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
boseong-0134	0	0_fate_weaving_wind_song	ko
yangyang-2103	27	27_parting_maiden_fair maiden_wreath	ko
sangju-1039	0	0_fate_weaving_wind_song	ko
boseong-0142	0	0_fate_weaving_wind_song	ko
ulreung-0325	0	0_fate_weaving_wind_song	ko
gwangyang-0114	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
wando-0423	0	0_fate_weaving_wind_song	ko
seongju-0827	0	0_fate_weaving_wind_song	ko
haenam-0414	0	0_fate_weaving_wind_song	ko
hoengseong-0424	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
boseong-0123	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
goheung-0115	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
samcheok-1001	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
gokseong-0409	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
yeongam-0514	35	35_honzíček_monastery_maidens young_set beloved	ko
geochang-0510	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
geumsan-0920	0	0_fate_weaving_wind_song	ko
cheolwon-1019	0	0_fate_weaving_wind_song	ko
geumsan-0917	0	0_fate_weaving_wind_song	ko
yeongam-0424	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
gw.goseong-0708	0	0_fate_weaving_wind_song	ko
changwon-0208	28	28_shepherdess_shepherd_sheep_wolf	ko
gimhae-0304	0	0_fate_weaving_wind_song	ko
cheolwon-1051	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
gunwi-0239	0	0_fate_weaving_wind_song	ko
imsil-0218	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	ko
hampyeong-0443	0	0_fate_weaving_wind_song	ko
jinyang-0911	0	0_fate_weaving_wind_song	ko
geoje-0618	0	0_fate_weaving_wind_song	ko
cheongdo-0515	0	0_fate_weaving_wind_song	ko
yeongwol-0107	11	11_sails_ashore_ship_weaving	ko
seungju-0346	0	0_fate_weaving_wind_song	ko
yeocheon-0225	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
seocheon-0720	0	0_fate_weaving_wind_song	ko
gimhae-0110	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
namwon-0312	22	22_little bird_golden bird_hare_mandarin duck	ko
yeongdeok-0203	0	0_fate_weaving_wind_song	ko
hongcheon-0411	0	0_fate_weaving_wind_song	ko
bonghwa-0711	0	0_fate_weaving_wind_song	ko
tongyeong-0710	0	0_fate_weaving_wind_song	ko
imsil-0209	34	34_maids_husband home_husband_heaven	ko
goheung-0110	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
cheongdo-0705	0	0_fate_weaving_wind_song	ko
hapcheon-0509	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
wando-0207	0	0_fate_weaving_wind_song	ko
jangsu-0223	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
gunwi-0240	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
goheung-0119	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
damyang-0124	0	0_fate_weaving_wind_song	ko
sinan-0805	35	35_honzíček_monastery_maidens young_set beloved	ko
yeongil-0512	22	22_little bird_golden bird_hare_mandarin duck	ko
yecheon-0821	31	31_lullaby_lullaby lullaby_lullaby little_lullaby baby	ko
wonju-0222	35	35_honzíček_monastery_maidens young_set beloved	ko
damyang-0115	0	0_fate_weaving_wind_song	ko
hadong-0410	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
hampyeong-0522	20	20_bridegroom bride_bride_wedding_wedding feast	ko
mungyeong-0510	0	0_fate_weaving_wind_song	ko
sinan-1121	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
seungju-0112	0	0_fate_weaving_wind_song	ko
jeongseon-0810	0	0_fate_weaving_wind_song	ko
hongcheon-0406	21	21_young lad_stallions_crying young_village	ko
chilgok-0314	35	35_honzíček_monastery_maidens young_set beloved	ko
cheolwon-1205	0	0_fate_weaving_wind_song	ko
goesan-0315	0	0_fate_weaving_wind_song	ko
yecheon-0809	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
yeonggwang-0238	34	34_maids_husband home_husband_heaven	ko
haenam-0511	0	0_fate_weaving_wind_song	ko
boryeong-0231	0	0_fate_weaving_wind_song	ko
jangsu-0113	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
dalseong-0307	0	0_fate_weaving_wind_song	ko
yangyang-1714	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
cheolwon-1203	0	0_fate_weaving_wind_song	ko
yangyang-2102	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	ko
namhae-0219	0	0_fate_weaving_wind_song	ko
naju-0511	34	34_maids_husband home_husband_heaven	ko
seungju-0339	0	0_fate_weaving_wind_song	ko
muju-0401	0	0_fate_weaving_wind_song	ko
naju-0331	0	0_fate_weaving_wind_song	ko
sinan-0118	0	0_fate_weaving_wind_song	ko
daejeon-0501	0	0_fate_weaving_wind_song	ko
jungwon-0337	0	0_fate_weaving_wind_song	ko
sacheon-0210	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	ko
namhae-0315	0	0_fate_weaving_wind_song	ko
bukjeju-0219	0	0_fate_weaving_wind_song	ko
geoje-0409	0	0_fate_weaving_wind_song	ko
hampyeong-0518	31	31_lullaby_lullaby lullaby_lullaby little_lullaby baby	ko
jangheung-0509	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
haenam-0433	26	26_love sorrow_married dear_god dear_great sorrow	ko
boryeong-0232	0	0_fate_weaving_wind_song	ko
gangjin-0310	0	0_fate_weaving_wind_song	ko
geoje-0417	0	0_fate_weaving_wind_song	ko
seungju-0347	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
chilgok-0514	0	0_fate_weaving_wind_song	ko
jinyang-0406	22	22_little bird_golden bird_hare_mandarin duck	ko
ulsan-0908	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
gwangyang-0113	0	0_fate_weaving_wind_song	ko
sinan-0843	0	0_fate_weaving_wind_song	ko
geumsan-1108	0	0_fate_weaving_wind_song	ko
jindo-0109	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
sinan-0913	0	0_fate_weaving_wind_song	ko
ulsan-0421	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
hamyang-0106	0	0_fate_weaving_wind_song	ko
cheolwon-1020	0	0_fate_weaving_wind_song	ko
jangheung-0220	0	0_fate_weaving_wind_song	ko
seonsan-0609	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
hampyeong-0422	0	0_fate_weaving_wind_song	ko
tongyeong-0625	0	0_fate_weaving_wind_song	ko
yeongil-0606	0	0_fate_weaving_wind_song	ko
namwon-0311	26	26_love sorrow_married dear_god dear_great sorrow	ko
goheung-0407	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
jangseong-0538	0	0_fate_weaving_wind_song	ko
yeongdeok-0209	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
jungwon-0338	0	0_fate_weaving_wind_song	ko
seungju-0336	34	34_maids_husband home_husband_heaven	ko
hamyang-0139	0	0_fate_weaving_wind_song	ko
yecheon-0309	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
tongyeong-0614	0	0_fate_weaving_wind_song	ko
yangyang-0510	21	21_young lad_stallions_crying young_village	ko
jeongseon-0809	0	0_fate_weaving_wind_song	ko
hampyeong-0517	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
yeongam-0516	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	ko
cheolwon-0807	0	0_fate_weaving_wind_song	ko
hampyeong-0444	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
gn.goseong-0319	0	0_fate_weaving_wind_song	ko
yangyang-1315	34	34_maids_husband home_husband_heaven	ko
goheung-0513	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
gokseong-0105	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
sangju-1014	0	0_fate_weaving_wind_song	ko
gwangjusi-0147	0	0_fate_weaving_wind_song	ko
gimje-0511	0	0_fate_weaving_wind_song	ko
hampyeong-0523	0	0_fate_weaving_wind_song	ko
sinan-0216	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
nonsan-0105	0	0_fate_weaving_wind_song	ko
wonju-0106	0	0_fate_weaving_wind_song	ko
sangju-1009	35	35_honzíček_monastery_maidens young_set beloved	ko
geoje-0616	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
euiseong-0232	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	ko
hwacheon-0312	0	0_fate_weaving_wind_song	ko
inje-0210	0	0_fate_weaving_wind_song	ko
daejeon-0511	34	34_maids_husband home_husband_heaven	ko
muan-0319	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	ko
hwasun-0201	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	ko
young_wedding_both_348	0	0_fate_weaving_wind_song	nl
young_wedding_both_349	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_350	0	0_fate_weaving_wind_song	nl
young_wedding_both_351	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_352	0	0_fate_weaving_wind_song	nl
young_wedding_both_353	0	0_fate_weaving_wind_song	nl
young_wedding_both_354	0	0_fate_weaving_wind_song	nl
young_wedding_both_355	0	0_fate_weaving_wind_song	nl
young_wedding_both_356	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_357	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_358	0	0_fate_weaving_wind_song	nl
young_wedding_both_359	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_360	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_361	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_362	0	0_fate_weaving_wind_song	nl
young_wedding_both_363	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_364	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_365	30	30_saint nicholas_nicholas saint_nicholas good_child golden	nl
young_wedding_both_366	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_367	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_368	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_369	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_370	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_371	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_372	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_373	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_374	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_375	0	0_fate_weaving_wind_song	nl
young_wedding_both_376	0	0_fate_weaving_wind_song	nl
young_wedding_both_377	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	nl
young_wedding_both_378	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_379	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_380	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_381	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_382	0	0_fate_weaving_wind_song	nl
young_wedding_both_383	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_384	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_385	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_386	15	15_bridegroom_altar_bridesmaids_maid	nl
young_wedding_both_387	10	10_loved faithfully_love dear_little heart_loved	nl
young_wedding_both_388	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_389	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_390	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_391	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_392	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_393	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_394	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_395	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_396	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_397	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_398	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_399	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_400	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_401	0	0_fate_weaving_wind_song	nl
young_wedding_both_402	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_403	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_404	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_405	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_406	0	0_fate_weaving_wind_song	nl
young_wedding_both_407	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_408	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_409	0	0_fate_weaving_wind_song	nl
young_wedding_both_410	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_411	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_412	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_413	0	0_fate_weaving_wind_song	nl
young_wedding_both_414	0	0_fate_weaving_wind_song	nl
young_wedding_both_415	0	0_fate_weaving_wind_song	nl
young_wedding_both_416	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_417	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_418	0	0_fate_weaving_wind_song	nl
young_wedding_both_419	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_420	0	0_fate_weaving_wind_song	nl
young_wedding_both_421	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_422	0	0_fate_weaving_wind_song	nl
young_wedding_both_423	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_424	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_425	0	0_fate_weaving_wind_song	nl
young_wedding_both_426	0	0_fate_weaving_wind_song	nl
young_wedding_both_427	0	0_fate_weaving_wind_song	nl
young_wedding_both_429	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_430	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_431	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_432	0	0_fate_weaving_wind_song	nl
young_wedding_both_433	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_434	35	35_honzíček_monastery_maidens young_set beloved	nl
