id,assigned_topic,topic_label,top_topic_prob
Pod_1533,12,12_rice_husband_cousin_family,0.23155513
Pod_1534,19,19_road_cross_path_family,0.6300604
Pod_1535,19,19_road_cross_path_family,0.72106487
Pod_1536,19,19_road_cross_path_family,0.71994555
Pod_1537,20,20_cousin_brother brother_brother_older,0.18771063
Pod_1538,13,13_dove_flowers_meadow_beloved,0.24801773
Pod_1539,13,13_dove_flowers_meadow_beloved,0.25239065
Pod_1540,10,10_church_servant_maiden_dearest,0.37302244
Pod_1541,19,19_road_cross_path_family,0.42593792
Pod_1542,9,9_vodka_wine_drink_bring,0.19446905
Pod_1543,10,10_church_servant_maiden_dearest,0.28692654
Pod_1544,11,11_vodka_maiden_wedding_stove,0.32363763
Pod_1545,9,9_vodka_wine_drink_bring,0.51982045
Pod_1546,9,9_vodka_wine_drink_bring,0.54395884
Pod_1547,9,9_vodka_wine_drink_bring,0.55809414
Pod_1548,9,9_vodka_wine_drink_bring,0.62720186
Pod_1549,9,9_vodka_wine_drink_bring,0.6387088
Pod_1550,9,9_vodka_wine_drink_bring,0.6387088
Pod_1551,9,9_vodka_wine_drink_bring,0.62043697
Pod_1552,11,11_vodka_maiden_wedding_stove,0.49211645
Pod_1553,9,9_vodka_wine_drink_bring,0.4037531
Pod_1554,13,13_dove_flowers_meadow_beloved,0.31734613
Pod_1555,13,13_dove_flowers_meadow_beloved,0.35676923
Pod_1556,0,0_rice_mother law_household_wash,0.0
Pod_1557,0,0_rice_mother law_household_wash,0.0
Pod_1558,5,5_brother brother_sister_meal_cousin,1.0
Pod_1559,7,7_inside_stove_room_kitchen,1.0
Pod_1560,20,20_cousin_brother brother_brother_older,0.73422825
Pod_1561,11,11_vodka_maiden_wedding_stove,0.36198843
Pod_1562,11,11_vodka_maiden_wedding_stove,0.36198843
Pod_1563,19,19_road_cross_path_family,0.43516877
Pod_1564,19,19_road_cross_path_family,0.782009
Pod_1565,10,10_church_servant_maiden_dearest,0.5137162
Pod_1566,10,10_church_servant_maiden_dearest,0.4759432
Pod_1567,11,11_vodka_maiden_wedding_stove,0.5868456
Pod_1568,11,11_vodka_maiden_wedding_stove,0.52707094
Pod_1569,18,18_family_wealth_coming_rich,0.26999807
Pod_1570,3,3_bread_bride_guests_wedding,0.19979914
Pod_1571,14,14_dance_apron_young girl_beautifully,0.36027664
Pod_1572,4,4_horses_horse_ride_horns,0.51896435
Pod_1573,11,11_vodka_maiden_wedding_stove,0.5201288
Pod_1574,7,7_inside_stove_room_kitchen,0.45679182
Pod_1575,4,4_horses_horse_ride_horns,1.0
Pod_1576,11,11_vodka_maiden_wedding_stove,0.35308063
Pod_1577,17,17_braid_hair_tears_mother,0.26355472
Pod_1578,9,9_vodka_wine_drink_bring,0.5576233
Pod_1579,17,17_braid_hair_tears_mother,1.0
Pod_1580,4,4_horses_horse_ride_horns,0.4720741
Pod_1581,5,5_brother brother_sister_meal_cousin,0.29964742
Pod_1582,11,11_vodka_maiden_wedding_stove,0.37640145
Pod_1583,10,10_church_servant_maiden_dearest,0.34240907
Pod_1584,2,2_married life_marriage_married_husband,0.32980555
Pod_1585,8,8_heaven_dear mother_family_father mother,0.5433002
Pod_1586,8,8_heaven_dear mother_family_father mother,0.5433002
Pod_1587,8,8_heaven_dear mother_family_father mother,0.5720729
Pod_1588,6,6_wreath_flower_tear_bride,0.3854449
Pod_1589,17,17_braid_hair_tears_mother,0.20121723
Pod_1590,6,6_wreath_flower_tear_bride,0.20201482
Pod_1591,18,18_family_wealth_coming_rich,0.24131389
Pod_1592,13,13_dove_flowers_meadow_beloved,0.19262728
Pod_1593,13,13_dove_flowers_meadow_beloved,0.17803164
Pod_1594,8,8_heaven_dear mother_family_father mother,0.14242657
Pod_1595,17,17_braid_hair_tears_mother,0.26365975
Pod_1596,6,6_wreath_flower_tear_bride,0.2683401
Pod_1597,15,15_morning_sleeping_jeníček_sing,1.0
Pod_1598,6,6_wreath_flower_tear_bride,1.0
Pod_1599,15,15_morning_sleeping_jeníček_sing,0.22948414
Pod_1600,15,15_morning_sleeping_jeníček_sing,0.22457263
